StartTime,Date,Time,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
01/01/2018 15:30,01/01/2018,15:30,APXMIDP,01/01/2018,32,59.5,1028.5
01/01/2018 16:00,01/01/2018,16:00,APXMIDP,01/01/2018,33,61.51,1034.5
01/01/2018 16:30,01/01/2018,16:30,APXMIDP,01/01/2018,34,63.3,989.95
01/01/2018 17:00,01/01/2018,17:00,APXMIDP,01/01/2018,35,61.7,1201.3
01/01/2018 17:30,01/01/2018,17:30,APXMIDP,01/01/2018,36,60.02,1278.6
01/01/2018 18:00,01/01/2018,18:00,APXMIDP,01/01/2018,37,57.36,1153.85
01/01/2018 18:30,01/01/2018,18:30,APXMIDP,01/01/2018,38,54.29,1259.8
01/01/2018 19:00,01/01/2018,19:00,APXMIDP,01/01/2018,39,44.99,1058.15
01/01/2018 19:30,01/01/2018,19:30,APXMIDP,01/01/2018,40,45.86,1065
01/01/2018 20:00,01/01/2018,20:00,APXMIDP,01/01/2018,41,47.7,1145.35
01/01/2018 20:30,01/01/2018,20:30,APXMIDP,01/01/2018,42,44.73,1159
01/01/2018 21:00,01/01/2018,21:00,APXMIDP,01/01/2018,43,45.79,1414.8
01/01/2018 21:30,01/01/2018,21:30,APXMIDP,01/01/2018,44,45.55,1429.6
01/01/2018 22:00,01/01/2018,22:00,APXMIDP,01/01/2018,45,44.94,1619.1
01/01/2018 22:30,01/01/2018,22:30,APXMIDP,01/01/2018,46,44.63,1456.5
01/01/2018 23:00,01/01/2018,23:00,APXMIDP,01/01/2018,47,44.13,576.6
01/01/2018 23:30,01/01/2018,23:30,APXMIDP,01/01/2018,48,38.35,454.5
02/01/2018 00:00,01/02/2018,00:00,APXMIDP,02/01/2018,1,39.23,339.7
02/01/2018 00:30,01/02/2018,00:30,APXMIDP,02/01/2018,2,39.59,414.5
02/01/2018 01:00,01/02/2018,01:00,APXMIDP,02/01/2018,3,37.98,422.95
02/01/2018 01:30,01/02/2018,01:30,APXMIDP,02/01/2018,4,37.84,391.5
02/01/2018 02:00,01/02/2018,02:00,APXMIDP,02/01/2018,5,36.36,378.3
02/01/2018 02:30,01/02/2018,02:30,APXMIDP,02/01/2018,6,36.73,425.3
02/01/2018 03:00,01/02/2018,03:00,APXMIDP,02/01/2018,7,40.04,439
02/01/2018 03:30,01/02/2018,03:30,APXMIDP,02/01/2018,8,42.98,398.45
02/01/2018 04:00,01/02/2018,04:00,APXMIDP,02/01/2018,9,41.16,420
02/01/2018 04:30,01/02/2018,04:30,APXMIDP,02/01/2018,10,42.01,461.65
02/01/2018 05:00,01/02/2018,05:00,APXMIDP,02/01/2018,11,53.24,361.75
02/01/2018 05:30,01/02/2018,05:30,APXMIDP,02/01/2018,12,54.15,390
02/01/2018 06:00,01/02/2018,06:00,APXMIDP,02/01/2018,13,57.07,523.4
02/01/2018 06:30,01/02/2018,06:30,APXMIDP,02/01/2018,14,46.97,759.05
02/01/2018 07:00,01/02/2018,07:00,APXMIDP,02/01/2018,15,42.56,636.25
02/01/2018 07:30,01/02/2018,07:30,APXMIDP,02/01/2018,16,47.04,656.5
02/01/2018 08:00,01/02/2018,08:00,APXMIDP,02/01/2018,17,50.67,670.3
02/01/2018 08:30,01/02/2018,08:30,APXMIDP,02/01/2018,18,52.35,688.2
02/01/2018 09:00,01/02/2018,09:00,APXMIDP,02/01/2018,19,49.58,608.55
02/01/2018 09:30,01/02/2018,09:30,APXMIDP,02/01/2018,20,49.21,822.5
02/01/2018 10:00,01/02/2018,10:00,APXMIDP,02/01/2018,21,49.74,841.3
02/01/2018 10:30,01/02/2018,10:30,APXMIDP,02/01/2018,22,50.69,998.2
02/01/2018 11:00,01/02/2018,11:00,APXMIDP,02/01/2018,23,51.08,680.25
02/01/2018 11:30,01/02/2018,11:30,APXMIDP,02/01/2018,24,51.29,655.2
02/01/2018 12:00,01/02/2018,12:00,APXMIDP,02/01/2018,25,50.65,760.5
02/01/2018 12:30,01/02/2018,12:30,APXMIDP,02/01/2018,26,48.95,789.3
02/01/2018 13:00,01/02/2018,13:00,APXMIDP,02/01/2018,27,45.47,838.75
02/01/2018 13:30,01/02/2018,13:30,APXMIDP,02/01/2018,28,44.5,938.8
02/01/2018 14:00,01/02/2018,14:00,APXMIDP,02/01/2018,29,44.95,868.25
02/01/2018 14:30,01/02/2018,14:30,APXMIDP,02/01/2018,30,44.43,994.6
02/01/2018 15:00,01/02/2018,15:00,APXMIDP,02/01/2018,31,52.77,1024.95
02/01/2018 15:30,01/02/2018,15:30,APXMIDP,02/01/2018,32,54.08,848.05
02/01/2018 16:00,01/02/2018,16:00,APXMIDP,02/01/2018,33,52.36,1102.3
02/01/2018 16:30,01/02/2018,16:30,APXMIDP,02/01/2018,34,63.1,944.95
02/01/2018 17:30,01/02/2018,17:30,APXMIDP,02/01/2018,36,71.32,1331.55
02/01/2018 18:00,01/02/2018,18:00,APXMIDP,02/01/2018,37,69.85,1409.95
02/01/2018 18:30,01/02/2018,18:30,APXMIDP,02/01/2018,38,63.56,1303.95
02/01/2018 19:00,01/02/2018,19:00,APXMIDP,02/01/2018,39,58.6,1153.5
02/01/2018 19:30,01/02/2018,19:30,APXMIDP,02/01/2018,40,53.31,979.75
02/01/2018 20:00,01/02/2018,20:00,APXMIDP,02/01/2018,41,52.1,835.25
02/01/2018 20:30,01/02/2018,20:30,APXMIDP,02/01/2018,42,48.35,943.75
02/01/2018 21:00,01/02/2018,21:00,APXMIDP,02/01/2018,43,49.7,1331.15
02/01/2018 21:30,01/02/2018,21:30,APXMIDP,02/01/2018,44,46.55,1249.75
02/01/2018 22:00,01/02/2018,22:00,APXMIDP,02/01/2018,45,46.24,1464.75
02/01/2018 22:30,01/02/2018,22:30,APXMIDP,02/01/2018,46,45.96,2053.6
02/01/2018 23:00,01/02/2018,23:00,APXMIDP,02/01/2018,47,47.32,608.55
02/01/2018 23:30,01/02/2018,23:30,APXMIDP,02/01/2018,48,42.01,516.15
03/01/2018 00:00,01/03/2018,00:00,APXMIDP,03/01/2018,1,44.83,383.05
03/01/2018 00:30,01/03/2018,00:30,APXMIDP,03/01/2018,2,46.65,277
03/01/2018 01:00,01/03/2018,01:00,APXMIDP,03/01/2018,3,50.01,449.5
03/01/2018 01:30,01/03/2018,01:30,APXMIDP,03/01/2018,4,48.22,305.5
03/01/2018 02:00,01/03/2018,02:00,APXMIDP,03/01/2018,5,47.5,326
03/01/2018 02:30,01/03/2018,02:30,APXMIDP,03/01/2018,6,48.59,498.85
03/01/2018 03:00,01/03/2018,03:00,APXMIDP,03/01/2018,7,46.4,379.55
03/01/2018 03:30,01/03/2018,03:30,APXMIDP,03/01/2018,8,45.36,319.25
03/01/2018 04:00,01/03/2018,04:00,APXMIDP,03/01/2018,9,42.99,319.9
03/01/2018 04:30,01/03/2018,04:30,APXMIDP,03/01/2018,10,43.25,401.25
03/01/2018 05:00,01/03/2018,05:00,APXMIDP,03/01/2018,11,48.38,366.15
03/01/2018 05:30,01/03/2018,05:30,APXMIDP,03/01/2018,12,47.11,609.3
03/01/2018 06:00,01/03/2018,06:00,APXMIDP,03/01/2018,13,54.36,581.7
03/01/2018 06:30,01/03/2018,06:30,APXMIDP,03/01/2018,14,48.46,1008.7
03/01/2018 07:00,01/03/2018,07:00,APXMIDP,03/01/2018,15,50.71,478.5
03/01/2018 07:30,01/03/2018,07:30,APXMIDP,03/01/2018,16,54.35,645.9
03/01/2018 08:00,01/03/2018,08:00,APXMIDP,03/01/2018,17,42.97,377
03/01/2018 08:30,01/03/2018,08:30,APXMIDP,03/01/2018,18,44.23,414
03/01/2018 09:00,01/03/2018,09:00,APXMIDP,03/01/2018,19,43.33,451.9
03/01/2018 09:30,01/03/2018,09:30,APXMIDP,03/01/2018,20,43.06,569.3
03/01/2018 10:00,01/03/2018,10:00,APXMIDP,03/01/2018,21,42.64,685.95
03/01/2018 10:30,01/03/2018,10:30,APXMIDP,03/01/2018,22,43.89,802.35
03/01/2018 11:00,01/03/2018,11:00,APXMIDP,03/01/2018,23,42.38,1017.8
03/01/2018 11:30,01/03/2018,11:30,APXMIDP,03/01/2018,24,42,1086.5
03/01/2018 12:00,01/03/2018,12:00,APXMIDP,03/01/2018,25,42.35,1088.85
03/01/2018 12:30,01/03/2018,12:30,APXMIDP,03/01/2018,26,42.73,1154.15
03/01/2018 13:00,01/03/2018,13:00,APXMIDP,03/01/2018,27,43.14,1069
03/01/2018 13:30,01/03/2018,13:30,APXMIDP,03/01/2018,28,42.85,1128.5
03/01/2018 14:00,01/03/2018,14:00,APXMIDP,03/01/2018,29,42.82,1033.3
03/01/2018 14:30,01/03/2018,14:30,APXMIDP,03/01/2018,30,42.99,1178.3
03/01/2018 15:00,01/03/2018,15:00,APXMIDP,03/01/2018,31,49,1487.15
03/01/2018 15:30,01/03/2018,15:30,APXMIDP,03/01/2018,32,50.46,1479.15
03/01/2018 16:00,01/03/2018,16:00,APXMIDP,03/01/2018,33,49.42,1452.75
03/01/2018 16:30,01/03/2018,16:30,APXMIDP,03/01/2018,34,65.33,1034.15
03/01/2018 17:00,01/03/2018,17:00,APXMIDP,03/01/2018,35,71.33,1254
03/01/2018 17:30,01/03/2018,17:30,APXMIDP,03/01/2018,36,68.22,1166.55
03/01/2018 18:00,01/03/2018,18:00,APXMIDP,03/01/2018,37,71.1,1250.25
03/01/2018 18:30,01/03/2018,18:30,APXMIDP,03/01/2018,38,62.93,1040.3
03/01/2018 19:00,01/03/2018,19:00,APXMIDP,03/01/2018,39,56.46,1039.9
03/01/2018 19:30,01/03/2018,19:30,APXMIDP,03/01/2018,40,47.21,850.55
03/01/2018 20:00,01/03/2018,20:00,APXMIDP,03/01/2018,41,46.44,898.5
03/01/2018 20:30,01/03/2018,20:30,APXMIDP,03/01/2018,42,45.26,1002.8
03/01/2018 21:00,01/03/2018,21:00,APXMIDP,03/01/2018,43,45.42,1009.45
03/01/2018 21:30,01/03/2018,21:30,APXMIDP,03/01/2018,44,45.55,1074.3
03/01/2018 22:00,01/03/2018,22:00,APXMIDP,03/01/2018,45,42.15,1139.9
03/01/2018 22:30,01/03/2018,22:30,APXMIDP,03/01/2018,46,41.13,1105.65
03/01/2018 23:00,01/03/2018,23:00,APXMIDP,03/01/2018,47,40.37,809.9
03/01/2018 23:30,01/03/2018,23:30,APXMIDP,03/01/2018,48,39.09,833.55
04/01/2018 00:00,01/04/2018,00:00,APXMIDP,04/01/2018,1,39.31,424.1
04/01/2018 00:30,01/04/2018,00:30,APXMIDP,04/01/2018,2,40.72,471.25
04/01/2018 01:00,01/04/2018,01:00,APXMIDP,04/01/2018,3,41.62,431.7
04/01/2018 01:30,01/04/2018,01:30,APXMIDP,04/01/2018,4,39.62,414.85
04/01/2018 02:00,01/04/2018,02:00,APXMIDP,04/01/2018,5,38.88,482
04/01/2018 02:30,01/04/2018,02:30,APXMIDP,04/01/2018,6,39.26,430.05
04/01/2018 03:00,01/04/2018,03:00,APXMIDP,04/01/2018,7,42.17,630.6
04/01/2018 03:30,01/04/2018,03:30,APXMIDP,04/01/2018,8,42.24,507.25
04/01/2018 04:00,01/04/2018,04:00,APXMIDP,04/01/2018,9,42.1,637.4
04/01/2018 04:30,01/04/2018,04:30,APXMIDP,04/01/2018,10,41.86,586.15
04/01/2018 05:00,01/04/2018,05:00,APXMIDP,04/01/2018,11,42.08,565.45
04/01/2018 05:30,01/04/2018,05:30,APXMIDP,04/01/2018,12,41.97,583.3
04/01/2018 06:00,01/04/2018,06:00,APXMIDP,04/01/2018,13,49.45,1211.25
04/01/2018 06:30,01/04/2018,06:30,APXMIDP,04/01/2018,14,43.88,1042.2
04/01/2018 07:00,01/04/2018,07:00,APXMIDP,04/01/2018,15,45.84,893.3
04/01/2018 07:30,01/04/2018,07:30,APXMIDP,04/01/2018,16,45.5,495.15
04/01/2018 08:00,01/04/2018,08:00,APXMIDP,04/01/2018,17,42.3,441.45
04/01/2018 08:30,01/04/2018,08:30,APXMIDP,04/01/2018,18,41.22,590.35
04/01/2018 09:00,01/04/2018,09:00,APXMIDP,04/01/2018,19,43.93,726.65
04/01/2018 09:30,01/04/2018,09:30,APXMIDP,04/01/2018,20,43.24,831.7
04/01/2018 10:00,01/04/2018,10:00,APXMIDP,04/01/2018,21,42.3,1080.85
04/01/2018 10:30,01/04/2018,10:30,APXMIDP,04/01/2018,22,42.51,1363.5
04/01/2018 11:00,01/04/2018,11:00,APXMIDP,04/01/2018,23,42.21,1823.6
04/01/2018 11:30,01/04/2018,11:30,APXMIDP,04/01/2018,24,42.93,1864.75
04/01/2018 12:00,01/04/2018,12:00,APXMIDP,04/01/2018,25,42.63,1891.5
04/01/2018 12:30,01/04/2018,12:30,APXMIDP,04/01/2018,26,42.39,2107.25
04/01/2018 13:00,01/04/2018,13:00,APXMIDP,04/01/2018,27,41.15,1708.4
04/01/2018 13:30,01/04/2018,13:30,APXMIDP,04/01/2018,28,41.06,1754.1
04/01/2018 14:00,01/04/2018,14:00,APXMIDP,04/01/2018,29,41.28,1803.25
04/01/2018 14:30,01/04/2018,14:30,APXMIDP,04/01/2018,30,41.59,1785.95
04/01/2018 15:00,01/04/2018,15:00,APXMIDP,04/01/2018,31,43.51,1058
04/01/2018 15:30,01/04/2018,15:30,APXMIDP,04/01/2018,32,45.4,725.1
04/01/2018 16:00,01/04/2018,16:00,APXMIDP,04/01/2018,33,43.2,985.85
04/01/2018 16:30,01/04/2018,16:30,APXMIDP,04/01/2018,34,64.09,1137
04/01/2018 17:00,01/04/2018,17:00,APXMIDP,04/01/2018,35,64.04,1274.75
04/01/2018 17:30,01/04/2018,17:30,APXMIDP,04/01/2018,36,66.4,1508.9
04/01/2018 18:00,01/04/2018,18:00,APXMIDP,04/01/2018,37,63.64,1372.45
04/01/2018 18:30,01/04/2018,18:30,APXMIDP,04/01/2018,38,62.2,1187.95
04/01/2018 19:00,01/04/2018,19:00,APXMIDP,04/01/2018,39,54.65,1403.45
04/01/2018 19:30,01/04/2018,19:30,APXMIDP,04/01/2018,40,52.36,1118.45
04/01/2018 20:00,01/04/2018,20:00,APXMIDP,04/01/2018,41,51.61,1018.05
04/01/2018 20:30,01/04/2018,20:30,APXMIDP,04/01/2018,42,49.07,1318.8
04/01/2018 21:00,01/04/2018,21:00,APXMIDP,04/01/2018,43,48.49,1246.15
04/01/2018 21:30,01/04/2018,21:30,APXMIDP,04/01/2018,44,45.72,1195.05
04/01/2018 22:00,01/04/2018,22:00,APXMIDP,04/01/2018,45,45.03,1691.25
04/01/2018 22:30,01/04/2018,22:30,APXMIDP,04/01/2018,46,44.65,1775.45
04/01/2018 23:00,01/04/2018,23:00,APXMIDP,04/01/2018,47,42.14,546
04/01/2018 23:30,01/04/2018,23:30,APXMIDP,04/01/2018,48,42.45,426.35
05/01/2018 00:00,01/05/2018,00:00,APXMIDP,05/01/2018,1,47.34,194.15
05/01/2018 00:30,01/05/2018,00:30,APXMIDP,05/01/2018,2,51.09,154.2
05/01/2018 01:00,01/05/2018,01:00,APXMIDP,05/01/2018,3,49.72,276.75
05/01/2018 01:30,01/05/2018,01:30,APXMIDP,05/01/2018,4,47.4,368.35
05/01/2018 02:00,01/05/2018,02:00,APXMIDP,05/01/2018,5,47.94,263.35
05/01/2018 02:30,01/05/2018,02:30,APXMIDP,05/01/2018,6,48.56,221.4
05/01/2018 03:00,01/05/2018,03:00,APXMIDP,05/01/2018,7,45.39,177.2
05/01/2018 03:30,01/05/2018,03:30,APXMIDP,05/01/2018,8,43.7,240.6
05/01/2018 04:00,01/05/2018,04:00,APXMIDP,05/01/2018,9,43.67,240.2
05/01/2018 04:30,01/05/2018,04:30,APXMIDP,05/01/2018,10,44.1,228.35
05/01/2018 05:00,01/05/2018,05:00,APXMIDP,05/01/2018,11,45.56,227.9
05/01/2018 05:30,01/05/2018,05:30,APXMIDP,05/01/2018,12,44.89,357.5
05/01/2018 06:00,01/05/2018,06:00,APXMIDP,05/01/2018,13,49.84,725.65
05/01/2018 06:30,01/05/2018,06:30,APXMIDP,05/01/2018,14,43.75,657.05
05/01/2018 07:00,01/05/2018,07:00,APXMIDP,05/01/2018,15,44.14,692.65
05/01/2018 07:30,01/05/2018,07:30,APXMIDP,05/01/2018,16,45.39,564.4
05/01/2018 08:00,01/05/2018,08:00,APXMIDP,05/01/2018,17,42.68,492
05/01/2018 08:30,01/05/2018,08:30,APXMIDP,05/01/2018,18,45.04,555.65
05/01/2018 09:00,01/05/2018,09:00,APXMIDP,05/01/2018,19,47.56,856.1
05/01/2018 09:30,01/05/2018,09:30,APXMIDP,05/01/2018,20,48.46,852.4
05/01/2018 10:00,01/05/2018,10:00,APXMIDP,05/01/2018,21,49.21,1090.35
05/01/2018 10:30,01/05/2018,10:30,APXMIDP,05/01/2018,22,48.69,997.25
05/01/2018 11:00,01/05/2018,11:00,APXMIDP,05/01/2018,23,48.44,1346.8
05/01/2018 11:30,01/05/2018,11:30,APXMIDP,05/01/2018,24,48.09,1563.25
05/01/2018 12:00,01/05/2018,12:00,APXMIDP,05/01/2018,25,48.2,1662.75
05/01/2018 12:30,01/05/2018,12:30,APXMIDP,05/01/2018,26,47.77,1889.35
05/01/2018 13:00,01/05/2018,13:00,APXMIDP,05/01/2018,27,47.64,2111.55
05/01/2018 13:30,01/05/2018,13:30,APXMIDP,05/01/2018,28,47.75,2224.65
05/01/2018 14:00,01/05/2018,14:00,APXMIDP,05/01/2018,29,47.85,2183.6
05/01/2018 14:30,01/05/2018,14:30,APXMIDP,05/01/2018,30,47.45,2246.35
05/01/2018 15:00,01/05/2018,15:00,APXMIDP,05/01/2018,31,59.17,1262
05/01/2018 15:30,01/05/2018,15:30,APXMIDP,05/01/2018,32,57.76,1520.85
05/01/2018 16:00,01/05/2018,16:00,APXMIDP,05/01/2018,33,61.73,1477
05/01/2018 16:30,01/05/2018,16:30,APXMIDP,05/01/2018,34,94.16,1560.85
05/01/2018 17:00,01/05/2018,17:00,APXMIDP,05/01/2018,35,97.5,1794.35
05/01/2018 17:30,01/05/2018,17:30,APXMIDP,05/01/2018,36,97.01,1924.35
05/01/2018 18:00,01/05/2018,18:00,APXMIDP,05/01/2018,37,89.33,1982
05/01/2018 18:30,01/05/2018,18:30,APXMIDP,05/01/2018,38,77.47,1837.5
05/01/2018 19:00,01/05/2018,19:00,APXMIDP,05/01/2018,39,58.07,1518.85
05/01/2018 19:30,01/05/2018,19:30,APXMIDP,05/01/2018,40,54.58,1274.5
05/01/2018 20:00,01/05/2018,20:00,APXMIDP,05/01/2018,41,57.31,1431.85
05/01/2018 20:30,01/05/2018,20:30,APXMIDP,05/01/2018,42,52.56,1510.6
05/01/2018 21:00,01/05/2018,21:00,APXMIDP,05/01/2018,43,51.53,1484.15
05/01/2018 21:30,01/05/2018,21:30,APXMIDP,05/01/2018,44,52.33,1157
05/01/2018 22:00,01/05/2018,22:00,APXMIDP,05/01/2018,45,52.68,1123.3
05/01/2018 22:30,01/05/2018,22:30,APXMIDP,05/01/2018,46,54.33,1173
05/01/2018 23:00,01/05/2018,23:00,APXMIDP,05/01/2018,47,54.8,863.9
05/01/2018 23:30,01/05/2018,23:30,APXMIDP,05/01/2018,48,55.51,600.9
06/01/2018 00:00,01/06/2018,00:00,APXMIDP,06/01/2018,1,58.13,584.9
06/01/2018 00:30,01/06/2018,00:30,APXMIDP,06/01/2018,2,58.41,656.4
06/01/2018 01:00,01/06/2018,01:00,APXMIDP,06/01/2018,3,56.83,549.15
06/01/2018 01:30,01/06/2018,01:30,APXMIDP,06/01/2018,4,55.05,398.4
06/01/2018 02:00,01/06/2018,02:00,APXMIDP,06/01/2018,5,52.82,722.4
06/01/2018 02:30,01/06/2018,02:30,APXMIDP,06/01/2018,6,51.97,739.3
06/01/2018 03:00,01/06/2018,03:00,APXMIDP,06/01/2018,7,49.42,484.6
06/01/2018 03:30,01/06/2018,03:30,APXMIDP,06/01/2018,8,43.76,395.9
06/01/2018 04:00,01/06/2018,04:00,APXMIDP,06/01/2018,9,42.91,416.1
06/01/2018 04:30,01/06/2018,04:30,APXMIDP,06/01/2018,10,41.95,535.9
06/01/2018 05:00,01/06/2018,05:00,APXMIDP,06/01/2018,11,40.02,549
06/01/2018 05:30,01/06/2018,05:30,APXMIDP,06/01/2018,12,39.61,602.15
06/01/2018 06:00,01/06/2018,06:00,APXMIDP,06/01/2018,13,42.55,553.95
06/01/2018 06:30,01/06/2018,06:30,APXMIDP,06/01/2018,14,41.89,608.6
06/01/2018 07:00,01/06/2018,07:00,APXMIDP,06/01/2018,15,42.79,735
06/01/2018 07:30,01/06/2018,07:30,APXMIDP,06/01/2018,16,44.01,535
06/01/2018 08:00,01/06/2018,08:00,APXMIDP,06/01/2018,17,44.7,588.25
06/01/2018 08:30,01/06/2018,08:30,APXMIDP,06/01/2018,18,54.55,641.1
06/01/2018 09:00,01/06/2018,09:00,APXMIDP,06/01/2018,19,55.48,636.15
06/01/2018 09:30,01/06/2018,09:30,APXMIDP,06/01/2018,20,54.18,612.8
06/01/2018 10:00,01/06/2018,10:00,APXMIDP,06/01/2018,21,53.89,567.35
06/01/2018 10:30,01/06/2018,10:30,APXMIDP,06/01/2018,22,53,644.7
06/01/2018 11:00,01/06/2018,11:00,APXMIDP,06/01/2018,23,54.1,550.2
06/01/2018 11:30,01/06/2018,11:30,APXMIDP,06/01/2018,24,52.61,536
06/01/2018 12:00,01/06/2018,12:00,APXMIDP,06/01/2018,25,51.33,660
06/01/2018 12:30,01/06/2018,12:30,APXMIDP,06/01/2018,26,53.09,689.05
06/01/2018 13:00,01/06/2018,13:00,APXMIDP,06/01/2018,27,53.5,669.15
06/01/2018 13:30,01/06/2018,13:30,APXMIDP,06/01/2018,28,49.64,515.35
06/01/2018 14:00,01/06/2018,14:00,APXMIDP,06/01/2018,29,47.23,585.1
06/01/2018 14:30,01/06/2018,14:30,APXMIDP,06/01/2018,30,45.11,855.45
06/01/2018 15:00,01/06/2018,15:00,APXMIDP,06/01/2018,31,50.46,1054.85
06/01/2018 15:30,01/06/2018,15:30,APXMIDP,06/01/2018,32,50.94,932.35
06/01/2018 16:00,01/06/2018,16:00,APXMIDP,06/01/2018,33,53.24,795.45
06/01/2018 16:30,01/06/2018,16:30,APXMIDP,06/01/2018,34,73.48,926.05
06/01/2018 17:00,01/06/2018,17:00,APXMIDP,06/01/2018,35,79.5,688.9
06/01/2018 17:30,01/06/2018,17:30,APXMIDP,06/01/2018,36,81.84,712.1
06/01/2018 18:00,01/06/2018,18:00,APXMIDP,06/01/2018,37,81.43,812.5
06/01/2018 18:30,01/06/2018,18:30,APXMIDP,06/01/2018,38,70.96,599.95
06/01/2018 19:00,01/06/2018,19:00,APXMIDP,06/01/2018,39,67.27,549.15
06/01/2018 19:30,01/06/2018,19:30,APXMIDP,06/01/2018,40,48.87,279.5
06/01/2018 20:00,01/06/2018,20:00,APXMIDP,06/01/2018,41,49.89,458.7
06/01/2018 20:30,01/06/2018,20:30,APXMIDP,06/01/2018,42,47.51,592.8
06/01/2018 21:00,01/06/2018,21:00,APXMIDP,06/01/2018,43,44.33,1017.05
06/01/2018 21:30,01/06/2018,21:30,APXMIDP,06/01/2018,44,44.3,901.7
06/01/2018 22:00,01/06/2018,22:00,APXMIDP,06/01/2018,45,44.9,672.5
06/01/2018 22:30,01/06/2018,22:30,APXMIDP,06/01/2018,46,44.5,1049
06/01/2018 23:00,01/06/2018,23:00,APXMIDP,06/01/2018,47,54.09,420.9
06/01/2018 23:30,01/06/2018,23:30,APXMIDP,06/01/2018,48,49.46,389.75
07/01/2018 00:00,01/07/2018,00:00,APXMIDP,07/01/2018,1,47.8,279.35
07/01/2018 00:30,01/07/2018,00:30,APXMIDP,07/01/2018,2,47.34,266.1
07/01/2018 01:00,01/07/2018,01:00,APXMIDP,07/01/2018,3,44.63,243.05
07/01/2018 01:30,01/07/2018,01:30,APXMIDP,07/01/2018,4,43.43,314.65
07/01/2018 02:00,01/07/2018,02:00,APXMIDP,07/01/2018,5,42.68,365.05
07/01/2018 02:30,01/07/2018,02:30,APXMIDP,07/01/2018,6,42.11,429.55
07/01/2018 03:00,01/07/2018,03:00,APXMIDP,07/01/2018,7,42.65,333.7
07/01/2018 03:30,01/07/2018,03:30,APXMIDP,07/01/2018,8,42.09,390
07/01/2018 04:00,01/07/2018,04:00,APXMIDP,07/01/2018,9,42.17,406.05
07/01/2018 04:30,01/07/2018,04:30,APXMIDP,07/01/2018,10,42.57,473.55
07/01/2018 05:00,01/07/2018,05:00,APXMIDP,07/01/2018,11,43.17,494.75
07/01/2018 05:30,01/07/2018,05:30,APXMIDP,07/01/2018,12,41.68,349.05
07/01/2018 06:00,01/07/2018,06:00,APXMIDP,07/01/2018,13,42.75,369.85
07/01/2018 06:30,01/07/2018,06:30,APXMIDP,07/01/2018,14,42.86,497.55
