StartTime,Date,Time,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
02/01/2019 17:30,01/02/2019,17:30,APXMIDP,02/01/2019,36,112.17,1731.15
02/01/2019 18:00,01/02/2019,18:00,APXMIDP,02/01/2019,37,113.78,1883.65
02/01/2019 18:30,01/02/2019,18:30,APXMIDP,02/01/2019,38,108.24,1716.7
02/01/2019 19:00,01/02/2019,19:00,APXMIDP,02/01/2019,39,96.63,959.8
02/01/2019 19:30,01/02/2019,19:30,APXMIDP,02/01/2019,40,83.78,1211.7
02/01/2019 20:00,01/02/2019,20:00,APXMIDP,02/01/2019,41,75.96,734.8
02/01/2019 20:30,01/02/2019,20:30,APXMIDP,02/01/2019,42,75.12,583.3
02/01/2019 21:00,01/02/2019,21:00,APXMIDP,02/01/2019,43,62.12,551.3
02/01/2019 21:30,01/02/2019,21:30,APXMIDP,02/01/2019,44,61.44,706.95
02/01/2019 22:00,01/02/2019,22:00,APXMIDP,02/01/2019,45,58.03,898.8
02/01/2019 22:30,01/02/2019,22:30,APXMIDP,02/01/2019,46,57.06,1268.35
02/01/2019 23:00,01/02/2019,23:00,APXMIDP,02/01/2019,47,55.25,29.5
02/01/2019 23:30,01/02/2019,23:30,APXMIDP,02/01/2019,48,0,0
03/01/2019 00:00,01/03/2019,00:00,APXMIDP,03/01/2019,1,60.18,66.5
03/01/2019 00:30,01/03/2019,00:30,APXMIDP,03/01/2019,2,60.18,66.5
03/01/2019 01:00,01/03/2019,01:00,APXMIDP,03/01/2019,3,0,0
03/01/2019 01:30,01/03/2019,01:30,APXMIDP,03/01/2019,4,59.47,38
03/01/2019 02:00,01/03/2019,02:00,APXMIDP,03/01/2019,5,59.52,126.5
03/01/2019 02:30,01/03/2019,02:30,APXMIDP,03/01/2019,6,57.77,122.7
03/01/2019 03:00,01/03/2019,03:00,APXMIDP,03/01/2019,7,56.41,219.05
03/01/2019 03:30,01/03/2019,03:30,APXMIDP,03/01/2019,8,53.79,193.05
03/01/2019 04:00,01/03/2019,04:00,APXMIDP,03/01/2019,9,53.8,196.8
03/01/2019 04:30,01/03/2019,04:30,APXMIDP,03/01/2019,10,53.56,206.15
03/01/2019 05:00,01/03/2019,05:00,APXMIDP,03/01/2019,11,52.22,197.5
03/01/2019 05:30,01/03/2019,05:30,APXMIDP,03/01/2019,12,51.42,163.1
03/01/2019 06:00,01/03/2019,06:00,APXMIDP,03/01/2019,13,61.04,650.7
03/01/2019 06:30,01/03/2019,06:30,APXMIDP,03/01/2019,14,58.98,769.45
03/01/2019 07:00,01/03/2019,07:00,APXMIDP,03/01/2019,15,64.17,481.15
03/01/2019 07:30,01/03/2019,07:30,APXMIDP,03/01/2019,16,67.2,435.7
03/01/2019 08:00,01/03/2019,08:00,APXMIDP,03/01/2019,17,62.77,419.3
03/01/2019 08:30,01/03/2019,08:30,APXMIDP,03/01/2019,18,61.59,387.2
03/01/2019 09:00,01/03/2019,09:00,APXMIDP,03/01/2019,19,63.18,324.95
03/01/2019 09:30,01/03/2019,09:30,APXMIDP,03/01/2019,20,61.49,403.45
03/01/2019 10:00,01/03/2019,10:00,APXMIDP,03/01/2019,21,62.47,438.4
03/01/2019 10:30,01/03/2019,10:30,APXMIDP,03/01/2019,22,64.73,513.3
03/01/2019 11:00,01/03/2019,11:00,APXMIDP,03/01/2019,23,74.85,587.15
03/01/2019 11:30,01/03/2019,11:30,APXMIDP,03/01/2019,24,73.81,543.7
03/01/2019 12:00,01/03/2019,12:00,APXMIDP,03/01/2019,25,72.85,448.05
03/01/2019 12:30,01/03/2019,12:30,APXMIDP,03/01/2019,26,74.73,530.05
03/01/2019 13:00,01/03/2019,13:00,APXMIDP,03/01/2019,27,75.25,550.7
03/01/2019 13:30,01/03/2019,13:30,APXMIDP,03/01/2019,28,78.28,672.3
03/01/2019 14:00,01/03/2019,14:00,APXMIDP,03/01/2019,29,81.65,810.8
03/01/2019 14:30,01/03/2019,14:30,APXMIDP,03/01/2019,30,78.19,901.75
03/01/2019 15:00,01/03/2019,15:00,APXMIDP,03/01/2019,31,89.91,1090.05
03/01/2019 15:30,01/03/2019,15:30,APXMIDP,03/01/2019,32,95.59,983.85
03/01/2019 16:00,01/03/2019,16:00,APXMIDP,03/01/2019,33,100.53,829.5
03/01/2019 16:30,01/03/2019,16:30,APXMIDP,03/01/2019,34,108.05,1109.7
03/01/2019 17:00,01/03/2019,17:00,APXMIDP,03/01/2019,35,104.51,1416.95
03/01/2019 17:30,01/03/2019,17:30,APXMIDP,03/01/2019,36,100.12,1706.05
03/01/2019 18:00,01/03/2019,18:00,APXMIDP,03/01/2019,37,97.16,1597.2
03/01/2019 18:30,01/03/2019,18:30,APXMIDP,03/01/2019,38,96.37,1666.45
03/01/2019 19:00,01/03/2019,19:00,APXMIDP,03/01/2019,39,72.25,1009.15
03/01/2019 19:30,01/03/2019,19:30,APXMIDP,03/01/2019,40,68.94,650.25
03/01/2019 20:00,01/03/2019,20:00,APXMIDP,03/01/2019,41,69.28,805.1
03/01/2019 20:30,01/03/2019,20:30,APXMIDP,03/01/2019,42,66.3,903.9
03/01/2019 21:00,01/03/2019,21:00,APXMIDP,03/01/2019,43,63.42,635.3
03/01/2019 21:30,01/03/2019,21:30,APXMIDP,03/01/2019,44,62.58,774.45
03/01/2019 22:00,01/03/2019,22:00,APXMIDP,03/01/2019,45,61.71,887.7
03/01/2019 22:30,01/03/2019,22:30,APXMIDP,03/01/2019,46,60.31,1299.85
03/01/2019 23:00,01/03/2019,23:00,APXMIDP,03/01/2019,47,53.04,57.95
03/01/2019 23:30,01/03/2019,23:30,APXMIDP,03/01/2019,48,52.69,115.85
04/01/2019 00:00,01/04/2019,00:00,APXMIDP,04/01/2019,1,54.6,62.7
04/01/2019 00:30,01/04/2019,00:30,APXMIDP,04/01/2019,2,56.04,78.85
04/01/2019 01:00,01/04/2019,01:00,APXMIDP,04/01/2019,3,54.67,199.75
04/01/2019 01:30,01/04/2019,01:30,APXMIDP,04/01/2019,4,54.71,290.95
04/01/2019 02:00,01/04/2019,02:00,APXMIDP,04/01/2019,5,54.08,246.75
04/01/2019 02:30,01/04/2019,02:30,APXMIDP,04/01/2019,6,52.4,391.2
04/01/2019 03:00,01/04/2019,03:00,APXMIDP,04/01/2019,7,49.6,414.4
04/01/2019 03:30,01/04/2019,03:30,APXMIDP,04/01/2019,8,49.71,344.4
04/01/2019 04:00,01/04/2019,04:00,APXMIDP,04/01/2019,9,49.73,367.9
04/01/2019 04:30,01/04/2019,04:30,APXMIDP,04/01/2019,10,49.58,360.4
04/01/2019 05:00,01/04/2019,05:00,APXMIDP,04/01/2019,11,49.76,250.65
04/01/2019 05:30,01/04/2019,05:30,APXMIDP,04/01/2019,12,50,87
04/01/2019 06:00,01/04/2019,06:00,APXMIDP,04/01/2019,13,54.53,51
04/01/2019 06:30,01/04/2019,06:30,APXMIDP,04/01/2019,14,51.8,107
04/01/2019 07:00,01/04/2019,07:00,APXMIDP,04/01/2019,15,56.61,380.15
04/01/2019 07:30,01/04/2019,07:30,APXMIDP,04/01/2019,16,57.46,271.45
04/01/2019 08:00,01/04/2019,08:00,APXMIDP,04/01/2019,17,56.59,195
04/01/2019 08:30,01/04/2019,08:30,APXMIDP,04/01/2019,18,55.3,266.05
04/01/2019 09:00,01/04/2019,09:00,APXMIDP,04/01/2019,19,57.49,519.9
04/01/2019 09:30,01/04/2019,09:30,APXMIDP,04/01/2019,20,57.84,610.75
04/01/2019 10:00,01/04/2019,10:00,APXMIDP,04/01/2019,21,58.8,696.75
04/01/2019 10:30,01/04/2019,10:30,APXMIDP,04/01/2019,22,58.79,691.25
04/01/2019 11:00,01/04/2019,11:00,APXMIDP,04/01/2019,23,58.71,512.15
04/01/2019 11:30,01/04/2019,11:30,APXMIDP,04/01/2019,24,60.24,733.75
04/01/2019 12:00,01/04/2019,12:00,APXMIDP,04/01/2019,25,59.87,727
04/01/2019 12:30,01/04/2019,12:30,APXMIDP,04/01/2019,26,59.7,866.65
04/01/2019 13:00,01/04/2019,13:00,APXMIDP,04/01/2019,27,60.64,689.5
04/01/2019 13:30,01/04/2019,13:30,APXMIDP,04/01/2019,28,63.1,888.5
04/01/2019 14:00,01/04/2019,14:00,APXMIDP,04/01/2019,29,63.09,963.65
04/01/2019 14:30,01/04/2019,14:30,APXMIDP,04/01/2019,30,62.78,969.5
04/01/2019 15:00,01/04/2019,15:00,APXMIDP,04/01/2019,31,70.25,711.95
04/01/2019 15:30,01/04/2019,15:30,APXMIDP,04/01/2019,32,70.38,818.7
04/01/2019 16:00,01/04/2019,16:00,APXMIDP,04/01/2019,33,70.01,1095.5
04/01/2019 16:30,01/04/2019,16:30,APXMIDP,04/01/2019,34,71.85,1248.8
04/01/2019 17:00,01/04/2019,17:00,APXMIDP,04/01/2019,35,70.31,1043.15
04/01/2019 17:30,01/04/2019,17:30,APXMIDP,04/01/2019,36,69.96,1018.6
04/01/2019 18:00,01/04/2019,18:00,APXMIDP,04/01/2019,37,68.11,1248.55
04/01/2019 18:30,01/04/2019,18:30,APXMIDP,04/01/2019,38,67.17,1350.45
04/01/2019 19:00,01/04/2019,19:00,APXMIDP,04/01/2019,39,65.68,524.4
04/01/2019 19:30,01/04/2019,19:30,APXMIDP,04/01/2019,40,64,541.1
04/01/2019 20:00,01/04/2019,20:00,APXMIDP,04/01/2019,41,60.88,534.05
04/01/2019 20:30,01/04/2019,20:30,APXMIDP,04/01/2019,42,58.79,458.5
04/01/2019 21:00,01/04/2019,21:00,APXMIDP,04/01/2019,43,58.53,1161.85
04/01/2019 21:30,01/04/2019,21:30,APXMIDP,04/01/2019,44,57.22,1102.15
04/01/2019 22:00,01/04/2019,22:00,APXMIDP,04/01/2019,45,57.94,1182.05
04/01/2019 22:30,01/04/2019,22:30,APXMIDP,04/01/2019,46,58.36,1534.1
04/01/2019 23:00,01/04/2019,23:00,APXMIDP,04/01/2019,47,58.61,469.5
04/01/2019 23:30,01/04/2019,23:30,APXMIDP,04/01/2019,48,60.2,138.5
05/01/2019 00:00,01/05/2019,00:00,APXMIDP,05/01/2019,1,54.16,167.75
05/01/2019 00:30,01/05/2019,00:30,APXMIDP,05/01/2019,2,59.17,117
05/01/2019 01:00,01/05/2019,01:00,APXMIDP,05/01/2019,3,56.35,215.5
05/01/2019 01:30,01/05/2019,01:30,APXMIDP,05/01/2019,4,55.53,231.5
05/01/2019 02:00,01/05/2019,02:00,APXMIDP,05/01/2019,5,55.76,190.5
05/01/2019 02:30,01/05/2019,02:30,APXMIDP,05/01/2019,6,54.81,278.25
05/01/2019 03:00,01/05/2019,03:00,APXMIDP,05/01/2019,7,0,0
05/01/2019 03:30,01/05/2019,03:30,APXMIDP,05/01/2019,8,58.57,40.5
05/01/2019 04:00,01/05/2019,04:00,APXMIDP,05/01/2019,9,59.7,60.5
05/01/2019 04:30,01/05/2019,04:30,APXMIDP,05/01/2019,10,59.7,60.5
05/01/2019 05:00,01/05/2019,05:00,APXMIDP,05/01/2019,11,56.06,33.5
05/01/2019 05:30,01/05/2019,05:30,APXMIDP,05/01/2019,12,48.21,47.65
05/01/2019 06:00,01/05/2019,06:00,APXMIDP,05/01/2019,13,56.02,62.5
05/01/2019 06:30,01/05/2019,06:30,APXMIDP,05/01/2019,14,52.93,98.15
05/01/2019 07:00,01/05/2019,07:00,APXMIDP,05/01/2019,15,50.35,217.5
05/01/2019 07:30,01/05/2019,07:30,APXMIDP,05/01/2019,16,58.13,109.5
05/01/2019 08:00,01/05/2019,08:00,APXMIDP,05/01/2019,17,55.93,324.1
05/01/2019 08:30,01/05/2019,08:30,APXMIDP,05/01/2019,18,57.77,169.5
05/01/2019 09:00,01/05/2019,09:00,APXMIDP,05/01/2019,19,58.81,159.85
05/01/2019 09:30,01/05/2019,09:30,APXMIDP,05/01/2019,20,58.6,172.35
05/01/2019 10:00,01/05/2019,10:00,APXMIDP,05/01/2019,21,59.6,333.35
05/01/2019 10:30,01/05/2019,10:30,APXMIDP,05/01/2019,22,59.48,262.7
05/01/2019 11:00,01/05/2019,11:00,APXMIDP,05/01/2019,23,65.8,228.35
05/01/2019 11:30,01/05/2019,11:30,APXMIDP,05/01/2019,24,68.67,417.55
05/01/2019 12:00,01/05/2019,12:00,APXMIDP,05/01/2019,25,68.61,295
05/01/2019 12:30,01/05/2019,12:30,APXMIDP,05/01/2019,26,74.49,513.95
05/01/2019 13:00,01/05/2019,13:00,APXMIDP,05/01/2019,27,68.61,449.35
05/01/2019 13:30,01/05/2019,13:30,APXMIDP,05/01/2019,28,69.15,525.8
05/01/2019 14:00,01/05/2019,14:00,APXMIDP,05/01/2019,29,69.2,531.35
05/01/2019 14:30,01/05/2019,14:30,APXMIDP,05/01/2019,30,69.14,516.35
05/01/2019 15:00,01/05/2019,15:00,APXMIDP,05/01/2019,31,74.34,313.7
05/01/2019 15:30,01/05/2019,15:30,APXMIDP,05/01/2019,32,72.11,467
05/01/2019 16:00,01/05/2019,16:00,APXMIDP,05/01/2019,33,84.74,645.1
05/01/2019 16:30,01/05/2019,16:30,APXMIDP,05/01/2019,34,88.91,954.8
05/01/2019 17:00,01/05/2019,17:00,APXMIDP,05/01/2019,35,89.2,829.4
05/01/2019 17:30,01/05/2019,17:30,APXMIDP,05/01/2019,36,87.56,886.45
05/01/2019 18:00,01/05/2019,18:00,APXMIDP,05/01/2019,37,87.34,983.15
05/01/2019 18:30,01/05/2019,18:30,APXMIDP,05/01/2019,38,84.72,1033.1
05/01/2019 19:00,01/05/2019,19:00,APXMIDP,05/01/2019,39,67.1,536.65
05/01/2019 19:30,01/05/2019,19:30,APXMIDP,05/01/2019,40,65.45,437.65
05/01/2019 20:00,01/05/2019,20:00,APXMIDP,05/01/2019,41,65.37,484.9
05/01/2019 20:30,01/05/2019,20:30,APXMIDP,05/01/2019,42,62.56,736.15
05/01/2019 21:00,01/05/2019,21:00,APXMIDP,05/01/2019,43,62.47,329.15
05/01/2019 21:30,01/05/2019,21:30,APXMIDP,05/01/2019,44,62.15,426.15
05/01/2019 22:00,01/05/2019,22:00,APXMIDP,05/01/2019,45,61.2,477.1
05/01/2019 22:30,01/05/2019,22:30,APXMIDP,05/01/2019,46,60.65,570.55
05/01/2019 23:00,01/05/2019,23:00,APXMIDP,05/01/2019,47,54.24,224
05/01/2019 23:30,01/05/2019,23:30,APXMIDP,05/01/2019,48,62.67,185.5
06/01/2019 00:00,01/06/2019,00:00,APXMIDP,06/01/2019,1,62.48,135.3
06/01/2019 00:30,01/06/2019,00:30,APXMIDP,06/01/2019,2,63.63,140.5
06/01/2019 01:00,01/06/2019,01:00,APXMIDP,06/01/2019,3,64.97,150.5
06/01/2019 01:30,01/06/2019,01:30,APXMIDP,06/01/2019,4,61.9,168.4
06/01/2019 02:00,01/06/2019,02:00,APXMIDP,06/01/2019,5,60.98,135
06/01/2019 02:30,01/06/2019,02:30,APXMIDP,06/01/2019,6,61.36,133.3
06/01/2019 03:00,01/06/2019,03:00,APXMIDP,06/01/2019,7,61.21,74
06/01/2019 03:30,01/06/2019,03:30,APXMIDP,06/01/2019,8,63.25,234.8
06/01/2019 04:00,01/06/2019,04:00,APXMIDP,06/01/2019,9,63.42,285.5
06/01/2019 04:30,01/06/2019,04:30,APXMIDP,06/01/2019,10,63.13,300.4
06/01/2019 05:00,01/06/2019,05:00,APXMIDP,06/01/2019,11,58.81,397.15
06/01/2019 05:30,01/06/2019,05:30,APXMIDP,06/01/2019,12,58.59,421.15
06/01/2019 06:00,01/06/2019,06:00,APXMIDP,06/01/2019,13,57.05,722.7
06/01/2019 06:30,01/06/2019,06:30,APXMIDP,06/01/2019,14,57.72,821.65
06/01/2019 07:00,01/06/2019,07:00,APXMIDP,06/01/2019,15,54.53,682.15
06/01/2019 07:30,01/06/2019,07:30,APXMIDP,06/01/2019,16,51.06,390.1
06/01/2019 08:00,01/06/2019,08:00,APXMIDP,06/01/2019,17,50.89,485.25
06/01/2019 08:30,01/06/2019,08:30,APXMIDP,06/01/2019,18,51.32,398.7
06/01/2019 09:00,01/06/2019,09:00,APXMIDP,06/01/2019,19,58.23,387
06/01/2019 09:30,01/06/2019,09:30,APXMIDP,06/01/2019,20,62.35,246.85
06/01/2019 10:00,01/06/2019,10:00,APXMIDP,06/01/2019,21,74.73,467.65
06/01/2019 10:30,01/06/2019,10:30,APXMIDP,06/01/2019,22,74.63,471.1
06/01/2019 11:00,01/06/2019,11:00,APXMIDP,06/01/2019,23,76.41,261.6
06/01/2019 11:30,01/06/2019,11:30,APXMIDP,06/01/2019,24,77.33,440.7
06/01/2019 12:00,01/06/2019,12:00,APXMIDP,06/01/2019,25,77.25,670.75
06/01/2019 12:30,01/06/2019,12:30,APXMIDP,06/01/2019,26,76.02,702.3
06/01/2019 13:00,01/06/2019,13:00,APXMIDP,06/01/2019,27,71.55,601.9
06/01/2019 13:30,01/06/2019,13:30,APXMIDP,06/01/2019,28,71.05,634.4
06/01/2019 14:00,01/06/2019,14:00,APXMIDP,06/01/2019,29,68.06,843.4
06/01/2019 14:30,01/06/2019,14:30,APXMIDP,06/01/2019,30,67.15,929.4
06/01/2019 15:00,01/06/2019,15:00,APXMIDP,06/01/2019,31,79.95,351.1
06/01/2019 15:30,01/06/2019,15:30,APXMIDP,06/01/2019,32,79.01,449
06/01/2019 16:00,01/06/2019,16:00,APXMIDP,06/01/2019,33,83.84,541.4
06/01/2019 16:30,01/06/2019,16:30,APXMIDP,06/01/2019,34,93.27,604.5
06/01/2019 17:00,01/06/2019,17:00,APXMIDP,06/01/2019,35,97.79,682.85
06/01/2019 17:30,01/06/2019,17:30,APXMIDP,06/01/2019,36,98.01,692.25
06/01/2019 18:00,01/06/2019,18:00,APXMIDP,06/01/2019,37,93.06,601.85
06/01/2019 18:30,01/06/2019,18:30,APXMIDP,06/01/2019,38,90.02,771.95
06/01/2019 19:00,01/06/2019,19:00,APXMIDP,06/01/2019,39,69.7,762.95
06/01/2019 19:30,01/06/2019,19:30,APXMIDP,06/01/2019,40,67.83,543.35
06/01/2019 20:00,01/06/2019,20:00,APXMIDP,06/01/2019,41,66.53,644.05
06/01/2019 20:30,01/06/2019,20:30,APXMIDP,06/01/2019,42,64.44,744.7
06/01/2019 21:00,01/06/2019,21:00,APXMIDP,06/01/2019,43,58.65,899.05
06/01/2019 21:30,01/06/2019,21:30,APXMIDP,06/01/2019,44,58.43,1261.75
06/01/2019 22:00,01/06/2019,22:00,APXMIDP,06/01/2019,45,57.17,1003.15
06/01/2019 22:30,01/06/2019,22:30,APXMIDP,06/01/2019,46,56.13,1872.15
06/01/2019 23:00,01/06/2019,23:00,APXMIDP,06/01/2019,47,51.78,495
06/01/2019 23:30,01/06/2019,23:30,APXMIDP,06/01/2019,48,51.64,381.5
07/01/2019 00:00,01/07/2019,00:00,APXMIDP,07/01/2019,1,51.41,447.5
07/01/2019 00:30,01/07/2019,00:30,APXMIDP,07/01/2019,2,51.17,569
07/01/2019 01:00,01/07/2019,01:00,APXMIDP,07/01/2019,3,51.45,246.5
07/01/2019 01:30,01/07/2019,01:30,APXMIDP,07/01/2019,4,51.42,247
07/01/2019 02:00,01/07/2019,02:00,APXMIDP,07/01/2019,5,51.29,359
07/01/2019 02:30,01/07/2019,02:30,APXMIDP,07/01/2019,6,50.85,398.95
07/01/2019 03:00,01/07/2019,03:00,APXMIDP,07/01/2019,7,47.61,466.5
07/01/2019 03:30,01/07/2019,03:30,APXMIDP,07/01/2019,8,46.84,437
07/01/2019 04:00,01/07/2019,04:00,APXMIDP,07/01/2019,9,45.23,570.25
07/01/2019 04:30,01/07/2019,04:30,APXMIDP,07/01/2019,10,45.51,631.2
07/01/2019 05:00,01/07/2019,05:00,APXMIDP,07/01/2019,11,51.38,424.5
07/01/2019 05:30,01/07/2019,05:30,APXMIDP,07/01/2019,12,48.85,346.5
07/01/2019 06:00,01/07/2019,06:00,APXMIDP,07/01/2019,13,55.37,824.6
07/01/2019 06:30,01/07/2019,06:30,APXMIDP,07/01/2019,14,56.2,766.1
07/01/2019 07:00,01/07/2019,07:00,APXMIDP,07/01/2019,15,57.37,367
