StartTime,Date,Time,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
01/01/2020 13:30,01/01/2020,13:30,APXMIDP,01/01/2020,28,41.26,1015.2
01/01/2020 14:00,01/01/2020,14:00,APXMIDP,01/01/2020,29,40.67,1002.65
01/01/2020 14:30,01/01/2020,14:30,APXMIDP,01/01/2020,30,36.61,1087.8
01/01/2020 15:00,01/01/2020,15:00,APXMIDP,01/01/2020,31,36.89,921.25
01/01/2020 15:30,01/01/2020,15:30,APXMIDP,01/01/2020,32,37.5,1240.4
01/01/2020 16:00,01/01/2020,16:00,APXMIDP,01/01/2020,33,44.63,1123.6
01/01/2020 16:30,01/01/2020,16:30,APXMIDP,01/01/2020,34,47.92,1549.65
01/01/2020 17:00,01/01/2020,17:00,APXMIDP,01/01/2020,35,49.39,1577.15
01/01/2020 17:30,01/01/2020,17:30,APXMIDP,01/01/2020,36,47.8,1322.3
01/01/2020 18:00,01/01/2020,18:00,APXMIDP,01/01/2020,37,48.15,1690.3
01/01/2020 18:30,01/01/2020,18:30,APXMIDP,01/01/2020,38,45.95,1434.4
01/01/2020 19:00,01/01/2020,19:00,APXMIDP,01/01/2020,39,43.87,1385.65
01/01/2020 19:30,01/01/2020,19:30,APXMIDP,01/01/2020,40,42.65,1455.45
01/01/2020 20:00,01/01/2020,20:00,APXMIDP,01/01/2020,41,36.47,1341.5
01/01/2020 20:30,01/01/2020,20:30,APXMIDP,01/01/2020,42,35.59,1322.55
01/01/2020 21:00,01/01/2020,21:00,APXMIDP,01/01/2020,43,37.74,981.75
01/01/2020 21:30,01/01/2020,21:30,APXMIDP,01/01/2020,44,39.41,948.55
01/01/2020 22:00,01/01/2020,22:00,APXMIDP,01/01/2020,45,40.16,1125.05
01/01/2020 22:30,01/01/2020,22:30,APXMIDP,01/01/2020,46,37.98,1457.75
01/01/2020 23:00,01/01/2020,23:00,APXMIDP,01/01/2020,47,44.49,1001.45
01/01/2020 23:30,01/01/2020,23:30,APXMIDP,01/01/2020,48,37.91,849.9
02/01/2020 00:00,02/01/2020,00:00,APXMIDP,02/01/2020,1,28.36,504.15
02/01/2020 00:30,02/01/2020,00:30,APXMIDP,02/01/2020,2,26.66,725
02/01/2020 01:00,02/01/2020,01:00,APXMIDP,02/01/2020,3,28.3,711.3
02/01/2020 01:30,02/01/2020,01:30,APXMIDP,02/01/2020,4,23.1,511.05
02/01/2020 02:00,02/01/2020,02:00,APXMIDP,02/01/2020,5,26.04,595.15
02/01/2020 02:30,02/01/2020,02:30,APXMIDP,02/01/2020,6,20.85,515.05
02/01/2020 03:00,02/01/2020,03:00,APXMIDP,02/01/2020,7,27.62,701.2
02/01/2020 03:30,02/01/2020,03:30,APXMIDP,02/01/2020,8,23.12,667.15
02/01/2020 04:00,02/01/2020,04:00,APXMIDP,02/01/2020,9,28.95,594.85
02/01/2020 04:30,02/01/2020,04:30,APXMIDP,02/01/2020,10,29.6,501.6
02/01/2020 05:00,02/01/2020,05:00,APXMIDP,02/01/2020,11,34.93,626.45
02/01/2020 05:30,02/01/2020,05:30,APXMIDP,02/01/2020,12,33.31,710.85
02/01/2020 06:00,02/01/2020,06:00,APXMIDP,02/01/2020,13,33.97,1290.05
02/01/2020 06:30,02/01/2020,06:30,APXMIDP,02/01/2020,14,24.63,1198.5
02/01/2020 07:00,02/01/2020,07:00,APXMIDP,02/01/2020,15,38.51,1582.25
02/01/2020 07:30,02/01/2020,07:30,APXMIDP,02/01/2020,16,28.25,1297.85
02/01/2020 08:00,02/01/2020,08:00,APXMIDP,02/01/2020,17,21.34,959.25
02/01/2020 08:30,02/01/2020,08:30,APXMIDP,02/01/2020,18,34.7,1057.95
02/01/2020 09:00,02/01/2020,09:00,APXMIDP,02/01/2020,19,25.68,913.15
02/01/2020 09:30,02/01/2020,09:30,APXMIDP,02/01/2020,20,27.56,840.6
02/01/2020 10:00,02/01/2020,10:00,APXMIDP,02/01/2020,21,25.36,986.8
02/01/2020 10:30,02/01/2020,10:30,APXMIDP,02/01/2020,22,28.88,919.75
02/01/2020 11:00,02/01/2020,11:00,APXMIDP,02/01/2020,23,28.11,1058.3
02/01/2020 11:30,02/01/2020,11:30,APXMIDP,02/01/2020,24,27.09,1110.25
02/01/2020 12:00,02/01/2020,12:00,APXMIDP,02/01/2020,25,26.56,1189.75
02/01/2020 12:30,02/01/2020,12:30,APXMIDP,02/01/2020,26,29.28,1131.45
02/01/2020 13:00,02/01/2020,13:00,APXMIDP,02/01/2020,27,32.95,1574.55
02/01/2020 13:30,02/01/2020,13:30,APXMIDP,02/01/2020,28,34.47,1825.15
02/01/2020 14:00,02/01/2020,14:00,APXMIDP,02/01/2020,29,34.4,2001.9
02/01/2020 14:30,02/01/2020,14:30,APXMIDP,02/01/2020,30,31.64,1812.05
02/01/2020 15:00,02/01/2020,15:00,APXMIDP,02/01/2020,31,36.66,1177.35
02/01/2020 15:30,02/01/2020,15:30,APXMIDP,02/01/2020,32,41.81,1061.9
02/01/2020 16:00,02/01/2020,16:00,APXMIDP,02/01/2020,33,35.04,1125.6
02/01/2020 16:30,02/01/2020,16:30,APXMIDP,02/01/2020,34,38.6,1328.85
02/01/2020 17:00,02/01/2020,17:00,APXMIDP,02/01/2020,35,32.8,1170.45
02/01/2020 17:30,02/01/2020,17:30,APXMIDP,02/01/2020,36,30.68,1082.85
02/01/2020 18:00,02/01/2020,18:00,APXMIDP,02/01/2020,37,36.88,1452.95
02/01/2020 18:30,02/01/2020,18:30,APXMIDP,02/01/2020,38,37.53,1511.2
02/01/2020 19:00,02/01/2020,19:00,APXMIDP,02/01/2020,39,28.37,1536.65
02/01/2020 19:30,02/01/2020,19:30,APXMIDP,02/01/2020,40,28.79,1457.45
02/01/2020 20:00,02/01/2020,20:00,APXMIDP,02/01/2020,41,29.64,1636.45
02/01/2020 20:30,02/01/2020,20:30,APXMIDP,02/01/2020,42,28.2,1318.75
02/01/2020 21:00,02/01/2020,21:00,APXMIDP,02/01/2020,43,29.76,1996.9
02/01/2020 21:30,02/01/2020,21:30,APXMIDP,02/01/2020,44,28.74,2169.45
02/01/2020 22:00,02/01/2020,22:00,APXMIDP,02/01/2020,45,30.15,2292.5
02/01/2020 22:30,02/01/2020,22:30,APXMIDP,02/01/2020,46,26.89,2101.4
02/01/2020 23:00,02/01/2020,23:00,APXMIDP,02/01/2020,47,18.71,1121.8
02/01/2020 23:30,02/01/2020,23:30,APXMIDP,02/01/2020,48,14.07,1051.3
03/01/2020 00:00,03/01/2020,00:00,APXMIDP,03/01/2020,1,17.49,816.8
03/01/2020 00:30,03/01/2020,00:30,APXMIDP,03/01/2020,2,19.64,1053.25
03/01/2020 01:00,03/01/2020,01:00,APXMIDP,03/01/2020,3,19.29,1184.9
03/01/2020 01:30,03/01/2020,01:30,APXMIDP,03/01/2020,4,24.04,1314.9
03/01/2020 02:00,03/01/2020,02:00,APXMIDP,03/01/2020,5,20.05,1057.85
03/01/2020 02:30,03/01/2020,02:30,APXMIDP,03/01/2020,6,20.88,1105.4
03/01/2020 03:00,03/01/2020,03:00,APXMIDP,03/01/2020,7,19.87,898.35
03/01/2020 03:30,03/01/2020,03:30,APXMIDP,03/01/2020,8,16.86,921.55
03/01/2020 04:00,03/01/2020,04:00,APXMIDP,03/01/2020,9,18.23,926.65
03/01/2020 04:30,03/01/2020,04:30,APXMIDP,03/01/2020,10,17.57,875.55
03/01/2020 05:00,03/01/2020,05:00,APXMIDP,03/01/2020,11,18.5,766.2
03/01/2020 05:30,03/01/2020,05:30,APXMIDP,03/01/2020,12,24.67,940.65
03/01/2020 06:00,03/01/2020,06:00,APXMIDP,03/01/2020,13,24.94,911.15
03/01/2020 06:30,03/01/2020,06:30,APXMIDP,03/01/2020,14,29.37,1056.55
03/01/2020 07:00,03/01/2020,07:00,APXMIDP,03/01/2020,15,32.49,1705.95
03/01/2020 07:30,03/01/2020,07:30,APXMIDP,03/01/2020,16,26.93,1164.7
03/01/2020 08:00,03/01/2020,08:00,APXMIDP,03/01/2020,17,21.35,1209.7
03/01/2020 08:30,03/01/2020,08:30,APXMIDP,03/01/2020,18,24.16,1039.85
03/01/2020 09:00,03/01/2020,09:00,APXMIDP,03/01/2020,19,27.05,1380.35
03/01/2020 09:30,03/01/2020,09:30,APXMIDP,03/01/2020,20,32,1411.9
03/01/2020 10:00,03/01/2020,10:00,APXMIDP,03/01/2020,21,36.65,1515
03/01/2020 10:30,03/01/2020,10:30,APXMIDP,03/01/2020,22,39.46,1448.6
03/01/2020 11:00,03/01/2020,11:00,APXMIDP,03/01/2020,23,37.65,1459.85
03/01/2020 11:30,03/01/2020,11:30,APXMIDP,03/01/2020,24,34.96,1542.65
03/01/2020 12:00,03/01/2020,12:00,APXMIDP,03/01/2020,25,34.17,1507.45
03/01/2020 12:30,03/01/2020,12:30,APXMIDP,03/01/2020,26,33.88,1722.2
03/01/2020 13:00,03/01/2020,13:00,APXMIDP,03/01/2020,27,29.76,1002.6
03/01/2020 13:30,03/01/2020,13:30,APXMIDP,03/01/2020,28,28.72,1062.65
03/01/2020 14:00,03/01/2020,14:00,APXMIDP,03/01/2020,29,27.8,1138.9
03/01/2020 14:30,03/01/2020,14:30,APXMIDP,03/01/2020,30,26.93,1370.35
03/01/2020 15:00,03/01/2020,15:00,APXMIDP,03/01/2020,31,28.44,1063.45
03/01/2020 15:30,03/01/2020,15:30,APXMIDP,03/01/2020,32,27.01,1414.5
03/01/2020 16:00,03/01/2020,16:00,APXMIDP,03/01/2020,33,32.99,1100.65
03/01/2020 16:30,03/01/2020,16:30,APXMIDP,03/01/2020,34,38.24,1499.2
03/01/2020 17:00,03/01/2020,17:00,APXMIDP,03/01/2020,35,41.74,1380.95
03/01/2020 17:30,03/01/2020,17:30,APXMIDP,03/01/2020,36,42.32,1338.05
03/01/2020 18:00,03/01/2020,18:00,APXMIDP,03/01/2020,37,42.44,1573.05
03/01/2020 18:30,03/01/2020,18:30,APXMIDP,03/01/2020,38,38.53,1251.5
03/01/2020 19:00,03/01/2020,19:00,APXMIDP,03/01/2020,39,35.33,1677.2
03/01/2020 19:30,03/01/2020,19:30,APXMIDP,03/01/2020,40,35.55,1339.8
03/01/2020 20:00,03/01/2020,20:00,APXMIDP,03/01/2020,41,34.25,1561.55
03/01/2020 20:30,03/01/2020,20:30,APXMIDP,03/01/2020,42,32.29,1585.8
03/01/2020 21:00,03/01/2020,21:00,APXMIDP,03/01/2020,43,36.38,1443
03/01/2020 21:30,03/01/2020,21:30,APXMIDP,03/01/2020,44,33.45,1300.05
03/01/2020 22:00,03/01/2020,22:00,APXMIDP,03/01/2020,45,29.53,1559.9
03/01/2020 22:30,03/01/2020,22:30,APXMIDP,03/01/2020,46,27.35,1421.4
03/01/2020 23:00,03/01/2020,23:00,APXMIDP,03/01/2020,47,30.07,751.35
03/01/2020 23:30,03/01/2020,23:30,APXMIDP,03/01/2020,48,21.09,535.4
04/01/2020 00:00,04/01/2020,00:00,APXMIDP,04/01/2020,1,20.86,601.9
04/01/2020 00:30,04/01/2020,00:30,APXMIDP,04/01/2020,2,22.11,664.4
04/01/2020 01:00,04/01/2020,01:00,APXMIDP,04/01/2020,3,24.41,584.2
04/01/2020 01:30,04/01/2020,01:30,APXMIDP,04/01/2020,4,22.3,480.3
04/01/2020 02:00,04/01/2020,02:00,APXMIDP,04/01/2020,5,21.86,570.7
04/01/2020 02:30,04/01/2020,02:30,APXMIDP,04/01/2020,6,21.7,614.4
04/01/2020 03:00,04/01/2020,03:00,APXMIDP,04/01/2020,7,21.09,678.5
04/01/2020 03:30,04/01/2020,03:30,APXMIDP,04/01/2020,8,20.58,675.85
04/01/2020 04:00,04/01/2020,04:00,APXMIDP,04/01/2020,9,21.34,655.35
04/01/2020 04:30,04/01/2020,04:30,APXMIDP,04/01/2020,10,21.35,551
04/01/2020 05:00,04/01/2020,05:00,APXMIDP,04/01/2020,11,19.64,539.95
04/01/2020 05:30,04/01/2020,05:30,APXMIDP,04/01/2020,12,21.61,596.35
04/01/2020 06:00,04/01/2020,06:00,APXMIDP,04/01/2020,13,18.37,567.15
04/01/2020 06:30,04/01/2020,06:30,APXMIDP,04/01/2020,14,18.9,615.35
04/01/2020 07:00,04/01/2020,07:00,APXMIDP,04/01/2020,15,6.85,576.65
04/01/2020 07:30,04/01/2020,07:30,APXMIDP,04/01/2020,16,13.97,647.25
04/01/2020 08:30,04/01/2020,08:30,APXMIDP,04/01/2020,18,31.63,965.75
04/01/2020 09:00,04/01/2020,09:00,APXMIDP,04/01/2020,19,34.38,819.2
04/01/2020 09:30,04/01/2020,09:30,APXMIDP,04/01/2020,20,27.55,767.4
04/01/2020 10:00,04/01/2020,10:00,APXMIDP,04/01/2020,21,31.56,850.7
04/01/2020 10:30,04/01/2020,10:30,APXMIDP,04/01/2020,22,32.35,696.05
04/01/2020 11:00,04/01/2020,11:00,APXMIDP,04/01/2020,23,37.56,598.2
04/01/2020 11:30,04/01/2020,11:30,APXMIDP,04/01/2020,24,35.87,667.05
04/01/2020 12:00,04/01/2020,12:00,APXMIDP,04/01/2020,25,34.73,611.6
04/01/2020 12:30,04/01/2020,12:30,APXMIDP,04/01/2020,26,33.05,632.45
04/01/2020 13:00,04/01/2020,13:00,APXMIDP,04/01/2020,27,29.05,900.05
04/01/2020 13:30,04/01/2020,13:30,APXMIDP,04/01/2020,28,28.39,816.05
04/01/2020 14:00,04/01/2020,14:00,APXMIDP,04/01/2020,29,28.99,1053.5
04/01/2020 14:30,04/01/2020,14:30,APXMIDP,04/01/2020,30,29.88,1079.15
04/01/2020 15:00,04/01/2020,15:00,APXMIDP,04/01/2020,31,35.71,888.1
04/01/2020 15:30,04/01/2020,15:30,APXMIDP,04/01/2020,32,38.67,906.85
04/01/2020 16:00,04/01/2020,16:00,APXMIDP,04/01/2020,33,47.62,1021.35
04/01/2020 16:30,04/01/2020,16:30,APXMIDP,04/01/2020,34,55.91,1069.7
04/01/2020 17:00,04/01/2020,17:00,APXMIDP,04/01/2020,35,75.39,1226.8
04/01/2020 17:30,04/01/2020,17:30,APXMIDP,04/01/2020,36,84.75,1522.95
04/01/2020 18:00,04/01/2020,18:00,APXMIDP,04/01/2020,37,78.33,1662.5
04/01/2020 18:30,04/01/2020,18:30,APXMIDP,04/01/2020,38,54.8,1563
04/01/2020 19:00,04/01/2020,19:00,APXMIDP,04/01/2020,39,46.05,1348.55
04/01/2020 19:30,04/01/2020,19:30,APXMIDP,04/01/2020,40,42.94,1107.6
04/01/2020 20:00,04/01/2020,20:00,APXMIDP,04/01/2020,41,41.95,1354.2
04/01/2020 20:30,04/01/2020,20:30,APXMIDP,04/01/2020,42,40.88,1324.75
04/01/2020 21:00,04/01/2020,21:00,APXMIDP,04/01/2020,43,35.28,1235.85
04/01/2020 21:30,04/01/2020,21:30,APXMIDP,04/01/2020,44,33.12,1516.7
04/01/2020 22:00,04/01/2020,22:00,APXMIDP,04/01/2020,45,34.23,1673.5
04/01/2020 22:30,04/01/2020,22:30,APXMIDP,04/01/2020,46,34.89,2228.45
04/01/2020 23:00,04/01/2020,23:00,APXMIDP,04/01/2020,47,28.15,919.25
04/01/2020 23:30,04/01/2020,23:30,APXMIDP,04/01/2020,48,22.33,654.7
05/01/2020 00:00,05/01/2020,00:00,APXMIDP,05/01/2020,1,21.56,700.75
05/01/2020 00:30,05/01/2020,00:30,APXMIDP,05/01/2020,2,22.82,757.8
05/01/2020 01:00,05/01/2020,01:00,APXMIDP,05/01/2020,3,21.83,751.15
05/01/2020 01:30,05/01/2020,01:30,APXMIDP,05/01/2020,4,18.5,718.05
05/01/2020 02:00,05/01/2020,02:00,APXMIDP,05/01/2020,5,20.48,902.75
05/01/2020 02:30,05/01/2020,02:30,APXMIDP,05/01/2020,6,22.31,878.6
05/01/2020 03:00,05/01/2020,03:00,APXMIDP,05/01/2020,7,26.15,601.45
05/01/2020 03:30,05/01/2020,03:30,APXMIDP,05/01/2020,8,21.32,751.05
05/01/2020 04:00,05/01/2020,04:00,APXMIDP,05/01/2020,9,21.37,726.4
05/01/2020 04:30,05/01/2020,04:30,APXMIDP,05/01/2020,10,19.34,757.9
05/01/2020 05:00,05/01/2020,05:00,APXMIDP,05/01/2020,11,20.84,639.5
05/01/2020 05:30,05/01/2020,05:30,APXMIDP,05/01/2020,12,19.83,772.6
05/01/2020 06:00,05/01/2020,06:00,APXMIDP,05/01/2020,13,20.43,989.2
05/01/2020 06:30,05/01/2020,06:30,APXMIDP,05/01/2020,14,24.56,1023.5
05/01/2020 07:00,05/01/2020,07:00,APXMIDP,05/01/2020,15,23.19,1505.55
05/01/2020 07:30,05/01/2020,07:30,APXMIDP,05/01/2020,16,22.16,1753.5
05/01/2020 08:00,05/01/2020,08:00,APXMIDP,05/01/2020,17,19.89,1470.9
05/01/2020 08:30,05/01/2020,08:30,APXMIDP,05/01/2020,18,23.37,1328.75
05/01/2020 09:00,05/01/2020,09:00,APXMIDP,05/01/2020,19,21.39,1501.1
05/01/2020 09:30,05/01/2020,09:30,APXMIDP,05/01/2020,20,25.71,1378.5
05/01/2020 10:00,05/01/2020,10:00,APXMIDP,05/01/2020,21,22.97,1699.75
05/01/2020 10:30,05/01/2020,10:30,APXMIDP,05/01/2020,22,26.72,1584.7
05/01/2020 11:00,05/01/2020,11:00,APXMIDP,05/01/2020,23,34,1453.6
05/01/2020 11:30,05/01/2020,11:30,APXMIDP,05/01/2020,24,29.37,1302.55
05/01/2020 12:00,05/01/2020,12:00,APXMIDP,05/01/2020,25,26.46,1548.1
05/01/2020 12:30,05/01/2020,12:30,APXMIDP,05/01/2020,26,26.69,1756.7
05/01/2020 13:00,05/01/2020,13:00,APXMIDP,05/01/2020,27,30.13,1725.1
05/01/2020 13:30,05/01/2020,13:30,APXMIDP,05/01/2020,28,31.39,1879.1
05/01/2020 14:00,05/01/2020,14:00,APXMIDP,05/01/2020,29,30.92,1862.8
05/01/2020 14:30,05/01/2020,14:30,APXMIDP,05/01/2020,30,30.78,1976.65
05/01/2020 15:00,05/01/2020,15:00,APXMIDP,05/01/2020,31,35.74,1345.9
05/01/2020 15:30,05/01/2020,15:30,APXMIDP,05/01/2020,32,41.68,1265.95
05/01/2020 16:00,05/01/2020,16:00,APXMIDP,05/01/2020,33,41.71,1131.55
05/01/2020 16:30,05/01/2020,16:30,APXMIDP,05/01/2020,34,45.77,1330.3
05/01/2020 17:00,05/01/2020,17:00,APXMIDP,05/01/2020,35,47.59,960.5
05/01/2020 17:30,05/01/2020,17:30,APXMIDP,05/01/2020,36,47.92,1112.7
05/01/2020 18:00,05/01/2020,18:00,APXMIDP,05/01/2020,37,44.81,1184.8
05/01/2020 18:30,05/01/2020,18:30,APXMIDP,05/01/2020,38,42.69,1352.45
05/01/2020 19:00,05/01/2020,19:00,APXMIDP,05/01/2020,39,39.18,1087.6
05/01/2020 19:30,05/01/2020,19:30,APXMIDP,05/01/2020,40,27.47,818.45
05/01/2020 20:00,05/01/2020,20:00,APXMIDP,05/01/2020,41,26.71,853.1
05/01/2020 20:30,05/01/2020,20:30,APXMIDP,05/01/2020,42,23.93,1194.55
05/01/2020 21:00,05/01/2020,21:00,APXMIDP,05/01/2020,43,24.09,935.6
05/01/2020 21:30,05/01/2020,21:30,APXMIDP,05/01/2020,44,17.91,767.7
05/01/2020 22:00,05/01/2020,22:00,APXMIDP,05/01/2020,45,21.43,1101.95
05/01/2020 22:30,05/01/2020,22:30,APXMIDP,05/01/2020,46,16.31,1253.65
05/01/2020 23:00,05/01/2020,23:00,APXMIDP,05/01/2020,47,28.86,776.3
05/01/2020 23:30,05/01/2020,23:30,APXMIDP,05/01/2020,48,8.84,571.55
06/01/2020 00:00,06/01/2020,00:00,APXMIDP,06/01/2020,1,14.95,772.6
06/01/2020 00:30,06/01/2020,00:30,APXMIDP,06/01/2020,2,25.36,720.7
06/01/2020 01:00,06/01/2020,01:00,APXMIDP,06/01/2020,3,27.38,742.7
06/01/2020 01:30,06/01/2020,01:30,APXMIDP,06/01/2020,4,25.11,723.1
06/01/2020 02:00,06/01/2020,02:00,APXMIDP,06/01/2020,5,24.81,806.45
06/01/2020 02:30,06/01/2020,02:30,APXMIDP,06/01/2020,6,22.23,869.7
06/01/2020 03:00,06/01/2020,03:00,APXMIDP,06/01/2020,7,21.36,716.2
06/01/2020 03:30,06/01/2020,03:30,APXMIDP,06/01/2020,8,14.6,511.2
06/01/2020 04:00,06/01/2020,04:00,APXMIDP,06/01/2020,9,17.6,706.75
06/01/2020 04:30,06/01/2020,04:30,APXMIDP,06/01/2020,10,17.1,758.15
06/01/2020 05:00,06/01/2020,05:00,APXMIDP,06/01/2020,11,20.48,992.1
06/01/2020 05:30,06/01/2020,05:30,APXMIDP,06/01/2020,12,22.26,700
06/01/2020 06:00,06/01/2020,06:00,APXMIDP,06/01/2020,13,25.86,1013.15
06/01/2020 06:30,06/01/2020,06:30,APXMIDP,06/01/2020,14,27.12,1264.1
06/01/2020 07:00,06/01/2020,07:00,APXMIDP,06/01/2020,15,25.15,1086.45
06/01/2020 07:30,06/01/2020,07:30,APXMIDP,06/01/2020,16,33.62,1143.75
06/01/2020 08:00,06/01/2020,08:00,APXMIDP,06/01/2020,17,29.25,1136.45
06/01/2020 08:30,06/01/2020,08:30,APXMIDP,06/01/2020,18,32.46,1235.25
06/01/2020 09:00,06/01/2020,09:00,APXMIDP,06/01/2020,19,34.21,1728.25
06/01/2020 09:30,06/01/2020,09:30,APXMIDP,06/01/2020,20,34.45,1555.25
06/01/2020 10:00,06/01/2020,10:00,APXMIDP,06/01/2020,21,35.29,1660.95
06/01/2020 10:30,06/01/2020,10:30,APXMIDP,06/01/2020,22,33.72,1882.4
06/01/2020 11:00,06/01/2020,11:00,APXMIDP,06/01/2020,23,32.85,1664.25
06/01/2020 11:30,06/01/2020,11:30,APXMIDP,06/01/2020,24,32.04,1884.65
06/01/2020 12:00,06/01/2020,12:00,APXMIDP,06/01/2020,25,29.3,1744.4
06/01/2020 12:30,06/01/2020,12:30,APXMIDP,06/01/2020,26,29.68,1831.55
06/01/2020 13:00,06/01/2020,13:00,APXMIDP,06/01/2020,27,33.23,2190.45
06/01/2020 13:30,06/01/2020,13:30,APXMIDP,06/01/2020,28,33.38,2125.75
06/01/2020 14:00,06/01/2020,14:00,APXMIDP,06/01/2020,29,33.54,2141.05
06/01/2020 14:30,06/01/2020,14:30,APXMIDP,06/01/2020,30,33.48,2179.05
06/01/2020 15:00,06/01/2020,15:00,APXMIDP,06/01/2020,31,36.33,2127.05
06/01/2020 15:30,06/01/2020,15:30,APXMIDP,06/01/2020,32,44.41,2145.7
06/01/2020 16:00,06/01/2020,16:00,APXMIDP,06/01/2020,33,40.31,1906.4
06/01/2020 16:30,06/01/2020,16:30,APXMIDP,06/01/2020,34,45.86,1951.5
06/01/2020 17:00,06/01/2020,17:00,APXMIDP,06/01/2020,35,45.41,1883.85
06/01/2020 17:30,06/01/2020,17:30,APXMIDP,06/01/2020,36,44.91,1837.35
06/01/2020 18:00,06/01/2020,18:00,APXMIDP,06/01/2020,37,43.55,1573.2
06/01/2020 18:30,06/01/2020,18:30,APXMIDP,06/01/2020,38,42.24,1745.55
06/01/2020 19:00,06/01/2020,19:00,APXMIDP,06/01/2020,39,37.98,1233
06/01/2020 19:30,06/01/2020,19:30,APXMIDP,06/01/2020,40,36.58,1277.85
06/01/2020 20:00,06/01/2020,20:00,APXMIDP,06/01/2020,41,34.04,1189.55
06/01/2020 20:30,06/01/2020,20:30,APXMIDP,06/01/2020,42,32.9,1565.65
06/01/2020 21:00,06/01/2020,21:00,APXMIDP,06/01/2020,43,33.53,1502
06/01/2020 21:30,06/01/2020,21:30,APXMIDP,06/01/2020,44,34.46,1816.75
06/01/2020 22:00,06/01/2020,22:00,APXMIDP,06/01/2020,45,38.9,1645.8
06/01/2020 22:30,06/01/2020,22:30,APXMIDP,06/01/2020,46,36.47,1720.65
06/01/2020 23:00,06/01/2020,23:00,APXMIDP,06/01/2020,47,20.09,869.45
06/01/2020 23:30,06/01/2020,23:30,APXMIDP,06/01/2020,48,17.67,712.15
07/01/2020 00:00,07/01/2020,00:00,APXMIDP,07/01/2020,1,12.87,822.35
07/01/2020 00:30,07/01/2020,00:30,APXMIDP,07/01/2020,2,18.94,707.95
07/01/2020 01:00,07/01/2020,01:00,APXMIDP,07/01/2020,3,22.2,697.7
07/01/2020 01:30,07/01/2020,01:30,APXMIDP,07/01/2020,4,21.73,818.7
07/01/2020 02:00,07/01/2020,02:00,APXMIDP,07/01/2020,5,23.75,724.7
07/01/2020 02:30,07/01/2020,02:30,APXMIDP,07/01/2020,6,20.74,762.8
07/01/2020 03:00,07/01/2020,03:00,APXMIDP,07/01/2020,7,22.22,815.55
07/01/2020 03:30,07/01/2020,03:30,APXMIDP,07/01/2020,8,17.46,782.05
07/01/2020 04:00,07/01/2020,04:00,APXMIDP,07/01/2020,9,18.93,865.9
07/01/2020 04:30,07/01/2020,04:30,APXMIDP,07/01/2020,10,18.12,783.75
07/01/2020 05:00,07/01/2020,05:00,APXMIDP,07/01/2020,11,28.12,951.05
07/01/2020 05:30,07/01/2020,05:30,APXMIDP,07/01/2020,12,25.81,1189.1
