StartTime,Date,Time,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
01/01/2022 13:30,01/01/2022,13:30,APXMIDP,01/01/2022,28,30.05,1010.5
01/01/2022 14:00,01/01/2022,14:00,APXMIDP,01/01/2022,29,25.9,1444.25
01/01/2022 14:30,01/01/2022,14:30,APXMIDP,01/01/2022,30,31.99,992.65
01/01/2022 15:00,01/01/2022,15:00,APXMIDP,01/01/2022,31,51.47,1367.45
01/01/2022 15:30,01/01/2022,15:30,APXMIDP,01/01/2022,32,51.13,1170.6
01/01/2022 16:00,01/01/2022,16:00,APXMIDP,01/01/2022,33,50.15,1391.8
01/01/2022 16:30,01/01/2022,16:30,APXMIDP,01/01/2022,34,62.55,1564.3
01/01/2022 17:00,01/01/2022,17:00,APXMIDP,01/01/2022,35,64.03,1528.95
01/01/2022 17:30,01/01/2022,17:30,APXMIDP,01/01/2022,36,71.56,1377.55
01/01/2022 18:00,01/01/2022,18:00,APXMIDP,01/01/2022,37,76.92,1601.9
01/01/2022 18:30,01/01/2022,18:30,APXMIDP,01/01/2022,38,70.79,1412
01/01/2022 19:00,01/01/2022,19:00,APXMIDP,01/01/2022,39,40.13,1126
01/01/2022 19:30,01/01/2022,19:30,APXMIDP,01/01/2022,40,45.02,1102.65
01/01/2022 20:00,01/01/2022,20:00,APXMIDP,01/01/2022,41,62.02,1449.85
01/01/2022 20:30,01/01/2022,20:30,APXMIDP,01/01/2022,42,62.31,1399.2
01/01/2022 21:00,01/01/2022,21:00,APXMIDP,01/01/2022,43,48.5,1109.55
01/01/2022 21:30,01/01/2022,21:30,APXMIDP,01/01/2022,44,47.03,916.35
01/01/2022 22:00,01/01/2022,22:00,APXMIDP,01/01/2022,45,47.35,1162.15
01/01/2022 22:30,01/01/2022,22:30,APXMIDP,01/01/2022,46,40.87,919
01/01/2022 23:00,01/01/2022,23:00,APXMIDP,01/01/2022,47,21.94,648.3
01/01/2022 23:30,01/01/2022,23:30,APXMIDP,01/01/2022,48,17.66,847.65
02/01/2022 00:00,01/02/2022,00:00,APXMIDP,02/01/2022,1,39,548.7
02/01/2022 00:30,01/02/2022,00:30,APXMIDP,02/01/2022,2,50.54,487.05
02/01/2022 01:00,01/02/2022,01:00,APXMIDP,02/01/2022,3,36.07,601.55
02/01/2022 01:30,01/02/2022,01:30,APXMIDP,02/01/2022,4,25.99,579.75
02/01/2022 02:00,01/02/2022,02:00,APXMIDP,02/01/2022,5,22.8,700.15
02/01/2022 02:30,01/02/2022,02:30,APXMIDP,02/01/2022,6,21.28,630.1
02/01/2022 03:00,01/02/2022,03:00,APXMIDP,02/01/2022,7,20.89,599.05
02/01/2022 03:30,01/02/2022,03:30,APXMIDP,02/01/2022,8,-6.24,628.6
02/01/2022 04:00,01/02/2022,04:00,APXMIDP,02/01/2022,9,-5.12,561.15
02/01/2022 04:30,01/02/2022,04:30,APXMIDP,02/01/2022,10,-1.91,590.15
02/01/2022 05:00,01/02/2022,05:00,APXMIDP,02/01/2022,11,1.1,644.9
02/01/2022 05:30,01/02/2022,05:30,APXMIDP,02/01/2022,12,16.5,687.9
02/01/2022 06:00,01/02/2022,06:00,APXMIDP,02/01/2022,13,14.1,798.25
02/01/2022 06:30,01/02/2022,06:30,APXMIDP,02/01/2022,14,17.27,951.3
02/01/2022 07:00,01/02/2022,07:00,APXMIDP,02/01/2022,15,8.16,814.25
02/01/2022 07:30,01/02/2022,07:30,APXMIDP,02/01/2022,16,7.15,778.25
02/01/2022 08:00,01/02/2022,08:00,APXMIDP,02/01/2022,17,4,934.55
02/01/2022 08:30,01/02/2022,08:30,APXMIDP,02/01/2022,18,20.57,859.9
02/01/2022 09:00,01/02/2022,09:00,APXMIDP,02/01/2022,19,24.43,976.85
02/01/2022 09:30,01/02/2022,09:30,APXMIDP,02/01/2022,20,38.11,845.35
02/01/2022 10:00,01/02/2022,10:00,APXMIDP,02/01/2022,21,27.44,1126.35
02/01/2022 10:30,01/02/2022,10:30,APXMIDP,02/01/2022,22,26.38,808.5
02/01/2022 11:00,01/02/2022,11:00,APXMIDP,02/01/2022,23,44.06,914.95
02/01/2022 11:30,01/02/2022,11:30,APXMIDP,02/01/2022,24,45.79,782.2
02/01/2022 12:00,01/02/2022,12:00,APXMIDP,02/01/2022,25,53.23,912.8
02/01/2022 12:30,01/02/2022,12:30,APXMIDP,02/01/2022,26,49.68,972.4
02/01/2022 13:00,01/02/2022,13:00,APXMIDP,02/01/2022,27,53.04,977.45
02/01/2022 13:30,01/02/2022,13:30,APXMIDP,02/01/2022,28,57.61,1028.35
02/01/2022 14:00,01/02/2022,14:00,APXMIDP,02/01/2022,29,67.8,1099.55
02/01/2022 14:30,01/02/2022,14:30,APXMIDP,02/01/2022,30,61.01,1344.2
02/01/2022 15:00,01/02/2022,15:00,APXMIDP,02/01/2022,31,73.96,1037.6
02/01/2022 15:30,01/02/2022,15:30,APXMIDP,02/01/2022,32,77,887.15
02/01/2022 16:00,01/02/2022,16:00,APXMIDP,02/01/2022,33,79.02,1055.05
02/01/2022 16:30,01/02/2022,16:30,APXMIDP,02/01/2022,34,93.88,1414.9
02/01/2022 17:00,01/02/2022,17:00,APXMIDP,02/01/2022,35,81.45,1083.65
02/01/2022 17:30,01/02/2022,17:30,APXMIDP,02/01/2022,36,76.31,1131.05
02/01/2022 18:00,01/02/2022,18:00,APXMIDP,02/01/2022,37,76.85,1223.85
02/01/2022 18:30,01/02/2022,18:30,APXMIDP,02/01/2022,38,62.73,953.45
02/01/2022 19:00,01/02/2022,19:00,APXMIDP,02/01/2022,39,53.98,936.2
02/01/2022 19:30,01/02/2022,19:30,APXMIDP,02/01/2022,40,41.7,1139.5
02/01/2022 20:00,01/02/2022,20:00,APXMIDP,02/01/2022,41,57.57,1447.55
02/01/2022 20:30,01/02/2022,20:30,APXMIDP,02/01/2022,42,60.03,1376.4
02/01/2022 21:00,01/02/2022,21:00,APXMIDP,02/01/2022,43,23.89,1138.35
02/01/2022 21:30,01/02/2022,21:30,APXMIDP,02/01/2022,44,9.5,1063.95
02/01/2022 22:00,01/02/2022,22:00,APXMIDP,02/01/2022,45,14.19,987.15
02/01/2022 22:30,01/02/2022,22:30,APXMIDP,02/01/2022,46,1.61,1191.55
02/01/2022 23:00,01/02/2022,23:00,APXMIDP,02/01/2022,47,3.65,970.9
02/01/2022 23:30,01/02/2022,23:30,APXMIDP,02/01/2022,48,8.05,983.3
03/01/2022 00:00,01/03/2022,00:00,APXMIDP,03/01/2022,1,7.36,690.7
03/01/2022 00:30,01/03/2022,00:30,APXMIDP,03/01/2022,2,16.9,714.9
03/01/2022 01:00,01/03/2022,01:00,APXMIDP,03/01/2022,3,-1.62,728.35
03/01/2022 01:30,01/03/2022,01:30,APXMIDP,03/01/2022,4,-12.6,982.6
03/01/2022 02:00,01/03/2022,02:00,APXMIDP,03/01/2022,5,-19.93,874
03/01/2022 02:30,01/03/2022,02:30,APXMIDP,03/01/2022,6,-30.3,1033.7
03/01/2022 03:00,01/03/2022,03:00,APXMIDP,03/01/2022,7,-3.09,1146.3
03/01/2022 03:30,01/03/2022,03:30,APXMIDP,03/01/2022,8,-13.64,1181.8
03/01/2022 04:00,01/03/2022,04:00,APXMIDP,03/01/2022,9,-13.48,1217.45
03/01/2022 04:30,01/03/2022,04:30,APXMIDP,03/01/2022,10,-21.75,1396.55
03/01/2022 05:00,01/03/2022,05:00,APXMIDP,03/01/2022,11,-46.14,679.65
03/01/2022 05:30,01/03/2022,05:30,APXMIDP,03/01/2022,12,-45.17,679
03/01/2022 06:00,01/03/2022,06:00,APXMIDP,03/01/2022,13,-18.53,1186.75
03/01/2022 06:30,01/03/2022,06:30,APXMIDP,03/01/2022,14,-8.86,945.9
03/01/2022 07:00,01/03/2022,07:00,APXMIDP,03/01/2022,15,51.94,1395.1
03/01/2022 07:30,01/03/2022,07:30,APXMIDP,03/01/2022,16,68.31,1660.85
03/01/2022 08:00,01/03/2022,08:00,APXMIDP,03/01/2022,17,52.43,1580.55
03/01/2022 08:30,01/03/2022,08:30,APXMIDP,03/01/2022,18,70.56,2120.45
03/01/2022 09:00,01/03/2022,09:00,APXMIDP,03/01/2022,19,86.05,1754
03/01/2022 09:30,01/03/2022,09:30,APXMIDP,03/01/2022,20,98.7,1676.95
03/01/2022 10:00,01/03/2022,10:00,APXMIDP,03/01/2022,21,96.97,1771.6
03/01/2022 10:30,01/03/2022,10:30,APXMIDP,03/01/2022,22,104.38,1459.85
03/01/2022 11:00,01/03/2022,11:00,APXMIDP,03/01/2022,23,95.48,1547.45
03/01/2022 11:30,01/03/2022,11:30,APXMIDP,03/01/2022,24,94.56,1615.95
03/01/2022 12:00,01/03/2022,12:00,APXMIDP,03/01/2022,25,107.63,1566.65
03/01/2022 12:30,01/03/2022,12:30,APXMIDP,03/01/2022,26,113.58,1702.5
03/01/2022 13:00,01/03/2022,13:00,APXMIDP,03/01/2022,27,109.29,1365
03/01/2022 13:30,01/03/2022,13:30,APXMIDP,03/01/2022,28,112.61,1301.8
03/01/2022 14:00,01/03/2022,14:00,APXMIDP,03/01/2022,29,120.46,1247.85
03/01/2022 14:30,01/03/2022,14:30,APXMIDP,03/01/2022,30,136.61,1340.3
03/01/2022 15:00,01/03/2022,15:00,APXMIDP,03/01/2022,31,131.94,1494.6
03/01/2022 15:30,01/03/2022,15:30,APXMIDP,03/01/2022,32,140.44,1545.4
03/01/2022 16:00,01/03/2022,16:00,APXMIDP,03/01/2022,33,107.54,1736.15
03/01/2022 16:30,01/03/2022,16:30,APXMIDP,03/01/2022,34,128.63,1501.5
03/01/2022 17:00,01/03/2022,17:00,APXMIDP,03/01/2022,35,148.04,1892.85
03/01/2022 17:30,01/03/2022,17:30,APXMIDP,03/01/2022,36,166.18,1455.4
03/01/2022 18:00,01/03/2022,18:00,APXMIDP,03/01/2022,37,158.09,2071.2
03/01/2022 18:30,01/03/2022,18:30,APXMIDP,03/01/2022,38,135.08,1547.25
03/01/2022 19:00,01/03/2022,19:00,APXMIDP,03/01/2022,39,145.97,2333.45
03/01/2022 19:30,01/03/2022,19:30,APXMIDP,03/01/2022,40,160.72,2009.2
03/01/2022 20:00,01/03/2022,20:00,APXMIDP,03/01/2022,41,168.23,2164.1
03/01/2022 20:30,01/03/2022,20:30,APXMIDP,03/01/2022,42,161.84,2011.7
03/01/2022 21:00,01/03/2022,21:00,APXMIDP,03/01/2022,43,155.32,2063
03/01/2022 21:30,01/03/2022,21:30,APXMIDP,03/01/2022,44,136.52,1572.7
03/01/2022 22:00,01/03/2022,22:00,APXMIDP,03/01/2022,45,128.03,2043.3
03/01/2022 22:30,01/03/2022,22:30,APXMIDP,03/01/2022,46,109.28,1768.3
03/01/2022 23:00,01/03/2022,23:00,APXMIDP,03/01/2022,47,74.18,920.6
03/01/2022 23:30,01/03/2022,23:30,APXMIDP,03/01/2022,48,52.1,604.7
04/01/2022 00:00,01/04/2022,00:00,APXMIDP,04/01/2022,1,69.49,827.45
04/01/2022 00:30,01/04/2022,00:30,APXMIDP,04/01/2022,2,89.58,896.4
04/01/2022 01:00,01/04/2022,01:00,APXMIDP,04/01/2022,3,86.03,907.7
04/01/2022 01:30,01/04/2022,01:30,APXMIDP,04/01/2022,4,90.83,910.65
04/01/2022 02:00,01/04/2022,02:00,APXMIDP,04/01/2022,5,94.19,949.65
04/01/2022 02:30,01/04/2022,02:30,APXMIDP,04/01/2022,6,104.41,1086.2
04/01/2022 03:00,01/04/2022,03:00,APXMIDP,04/01/2022,7,120.4,886.55
04/01/2022 03:30,01/04/2022,03:30,APXMIDP,04/01/2022,8,103.47,826.95
04/01/2022 04:00,01/04/2022,04:00,APXMIDP,04/01/2022,9,116.02,1009.65
04/01/2022 04:30,01/04/2022,04:30,APXMIDP,04/01/2022,10,103.84,969.85
04/01/2022 05:00,01/04/2022,05:00,APXMIDP,04/01/2022,11,103.27,803.95
04/01/2022 05:30,01/04/2022,05:30,APXMIDP,04/01/2022,12,103.86,806.7
04/01/2022 06:00,01/04/2022,06:00,APXMIDP,04/01/2022,13,143.53,1477.05
04/01/2022 06:30,01/04/2022,06:30,APXMIDP,04/01/2022,14,135.58,1169.8
04/01/2022 07:00,01/04/2022,07:00,APXMIDP,04/01/2022,15,165.06,1820.25
04/01/2022 07:30,01/04/2022,07:30,APXMIDP,04/01/2022,16,149.56,1481.75
04/01/2022 08:00,01/04/2022,08:00,APXMIDP,04/01/2022,17,150.43,1246.45
04/01/2022 08:30,01/04/2022,08:30,APXMIDP,04/01/2022,18,166.58,1433.05
04/01/2022 09:00,01/04/2022,09:00,APXMIDP,04/01/2022,19,178.87,1313.05
04/01/2022 09:30,01/04/2022,09:30,APXMIDP,04/01/2022,20,180.61,1516.85
04/01/2022 10:00,01/04/2022,10:00,APXMIDP,04/01/2022,21,182.39,1627.8
04/01/2022 10:30,01/04/2022,10:30,APXMIDP,04/01/2022,22,182.67,1818.5
04/01/2022 11:00,01/04/2022,11:00,APXMIDP,04/01/2022,23,183.98,1834.1
04/01/2022 11:30,01/04/2022,11:30,APXMIDP,04/01/2022,24,184.85,1859.75
04/01/2022 12:00,01/04/2022,12:00,APXMIDP,04/01/2022,25,192.61,1768.25
04/01/2022 12:30,01/04/2022,12:30,APXMIDP,04/01/2022,26,191.11,1857.15
04/01/2022 13:00,01/04/2022,13:00,APXMIDP,04/01/2022,27,191.07,1750.75
04/01/2022 13:30,01/04/2022,13:30,APXMIDP,04/01/2022,28,188.94,1907.5
04/01/2022 14:00,01/04/2022,14:00,APXMIDP,04/01/2022,29,174.02,1873.95
04/01/2022 14:30,01/04/2022,14:30,APXMIDP,04/01/2022,30,175.74,1886.3
04/01/2022 15:00,01/04/2022,15:00,APXMIDP,04/01/2022,31,197.7,1975.25
04/01/2022 15:30,01/04/2022,15:30,APXMIDP,04/01/2022,32,205.29,2047.7
04/01/2022 16:00,01/04/2022,16:00,APXMIDP,04/01/2022,33,190.53,2691.75
04/01/2022 16:30,01/04/2022,16:30,APXMIDP,04/01/2022,34,219.45,2316.8
04/01/2022 17:00,01/04/2022,17:00,APXMIDP,04/01/2022,35,229.23,2143.4
04/01/2022 17:30,01/04/2022,17:30,APXMIDP,04/01/2022,36,225.65,2225.05
04/01/2022 18:00,01/04/2022,18:00,APXMIDP,04/01/2022,37,224.12,2483.75
04/01/2022 18:30,01/04/2022,18:30,APXMIDP,04/01/2022,38,206.82,2223.7
04/01/2022 19:00,01/04/2022,19:00,APXMIDP,04/01/2022,39,194.31,1920.05
04/01/2022 19:30,01/04/2022,19:30,APXMIDP,04/01/2022,40,194.23,2170.55
04/01/2022 20:00,01/04/2022,20:00,APXMIDP,04/01/2022,41,194.47,2201.05
04/01/2022 20:30,01/04/2022,20:30,APXMIDP,04/01/2022,42,181.17,1865.7
04/01/2022 21:00,01/04/2022,21:00,APXMIDP,04/01/2022,43,167.65,1902.2
04/01/2022 21:30,01/04/2022,21:30,APXMIDP,04/01/2022,44,151.92,1706.55
04/01/2022 22:00,01/04/2022,22:00,APXMIDP,04/01/2022,45,164.18,1834.9
04/01/2022 22:30,01/04/2022,22:30,APXMIDP,04/01/2022,46,156.11,2093.8
04/01/2022 23:00,01/04/2022,23:00,APXMIDP,04/01/2022,47,124.81,931.1
04/01/2022 23:30,01/04/2022,23:30,APXMIDP,04/01/2022,48,89.85,608.35
05/01/2022 00:00,01/05/2022,00:00,APXMIDP,05/01/2022,1,100.71,580.25
05/01/2022 00:30,01/05/2022,00:30,APXMIDP,05/01/2022,2,140.79,657.2
05/01/2022 01:00,01/05/2022,01:00,APXMIDP,05/01/2022,3,122.96,830.1
05/01/2022 01:30,01/05/2022,01:30,APXMIDP,05/01/2022,4,98.29,647.4
05/01/2022 02:00,01/05/2022,02:00,APXMIDP,05/01/2022,5,140.41,1004.8
05/01/2022 02:30,01/05/2022,02:30,APXMIDP,05/01/2022,6,118.03,815.85
05/01/2022 03:00,01/05/2022,03:00,APXMIDP,05/01/2022,7,122.33,945.5
05/01/2022 03:30,01/05/2022,03:30,APXMIDP,05/01/2022,8,65.16,701.5
05/01/2022 04:00,01/05/2022,04:00,APXMIDP,05/01/2022,9,94.48,957.15
05/01/2022 04:30,01/05/2022,04:30,APXMIDP,05/01/2022,10,139.08,1151.4
05/01/2022 05:00,01/05/2022,05:00,APXMIDP,05/01/2022,11,130.18,734.9
05/01/2022 05:30,01/05/2022,05:30,APXMIDP,05/01/2022,12,140.31,772.85
05/01/2022 06:00,01/05/2022,06:00,APXMIDP,05/01/2022,13,169.25,984.4
05/01/2022 06:30,01/05/2022,06:30,APXMIDP,05/01/2022,14,173.97,1411.7
05/01/2022 07:00,01/05/2022,07:00,APXMIDP,05/01/2022,15,190.51,1424.45
05/01/2022 07:30,01/05/2022,07:30,APXMIDP,05/01/2022,16,211.57,1141.85
05/01/2022 08:00,01/05/2022,08:00,APXMIDP,05/01/2022,17,208.95,1216.7
05/01/2022 08:30,01/05/2022,08:30,APXMIDP,05/01/2022,18,225.86,912.5
05/01/2022 09:00,01/05/2022,09:00,APXMIDP,05/01/2022,19,211.97,944.4
05/01/2022 09:30,01/05/2022,09:30,APXMIDP,05/01/2022,20,208.91,1049.8
05/01/2022 10:00,01/05/2022,10:00,APXMIDP,05/01/2022,21,205.38,1177.5
05/01/2022 10:30,01/05/2022,10:30,APXMIDP,05/01/2022,22,188.39,1269.55
05/01/2022 11:00,01/05/2022,11:00,APXMIDP,05/01/2022,23,180.31,1346.7
05/01/2022 11:30,01/05/2022,11:30,APXMIDP,05/01/2022,24,181.45,1223.35
05/01/2022 12:00,01/05/2022,12:00,APXMIDP,05/01/2022,25,169.28,1256.95
05/01/2022 12:30,01/05/2022,12:30,APXMIDP,05/01/2022,26,171.56,1264.9
05/01/2022 13:00,01/05/2022,13:00,APXMIDP,05/01/2022,27,195.68,1222.05
05/01/2022 13:30,01/05/2022,13:30,APXMIDP,05/01/2022,28,199.49,1285.3
05/01/2022 14:00,01/05/2022,14:00,APXMIDP,05/01/2022,29,201.24,1337.85
05/01/2022 14:30,01/05/2022,14:30,APXMIDP,05/01/2022,30,204.93,1414.55
05/01/2022 15:00,01/05/2022,15:00,APXMIDP,05/01/2022,31,215.56,1380.5
05/01/2022 15:30,01/05/2022,15:30,APXMIDP,05/01/2022,32,218.86,1336.1
05/01/2022 16:00,01/05/2022,16:00,APXMIDP,05/01/2022,33,238.69,1476.4
05/01/2022 16:30,01/05/2022,16:30,APXMIDP,05/01/2022,34,254.44,1367.45
05/01/2022 17:00,01/05/2022,17:00,APXMIDP,05/01/2022,35,261.29,1777.8
05/01/2022 17:30,01/05/2022,17:30,APXMIDP,05/01/2022,36,257.67,1899.85
05/01/2022 18:00,01/05/2022,18:00,APXMIDP,05/01/2022,37,250.91,1974.35
05/01/2022 18:30,01/05/2022,18:30,APXMIDP,05/01/2022,38,244.61,2011.75
05/01/2022 19:00,01/05/2022,19:00,APXMIDP,05/01/2022,39,246.47,1361.25
05/01/2022 19:30,01/05/2022,19:30,APXMIDP,05/01/2022,40,228.81,1255.9
05/01/2022 20:00,01/05/2022,20:00,APXMIDP,05/01/2022,41,223.16,1191.9
05/01/2022 20:30,01/05/2022,20:30,APXMIDP,05/01/2022,42,210.51,1146.7
05/01/2022 21:00,01/05/2022,21:00,APXMIDP,05/01/2022,43,207.41,1285.6
05/01/2022 21:30,01/05/2022,21:30,APXMIDP,05/01/2022,44,196.49,1294.4
05/01/2022 22:00,01/05/2022,22:00,APXMIDP,05/01/2022,45,187.91,1433.2
05/01/2022 22:30,01/05/2022,22:30,APXMIDP,05/01/2022,46,194.34,1229.9
05/01/2022 23:00,01/05/2022,23:00,APXMIDP,05/01/2022,47,174.66,484.95
05/01/2022 23:30,01/05/2022,23:30,APXMIDP,05/01/2022,48,183.36,488.35
06/01/2022 00:00,01/06/2022,00:00,APXMIDP,06/01/2022,1,154.15,455.85
06/01/2022 00:30,01/06/2022,00:30,APXMIDP,06/01/2022,2,188.98,464.75
06/01/2022 01:00,01/06/2022,01:00,APXMIDP,06/01/2022,3,180.35,538.05
06/01/2022 01:30,01/06/2022,01:30,APXMIDP,06/01/2022,4,161.78,508.7
06/01/2022 02:00,01/06/2022,02:00,APXMIDP,06/01/2022,5,153.43,530.1
06/01/2022 02:30,01/06/2022,02:30,APXMIDP,06/01/2022,6,146.54,455.4
06/01/2022 03:00,01/06/2022,03:00,APXMIDP,06/01/2022,7,166.31,655.65
06/01/2022 03:30,01/06/2022,03:30,APXMIDP,06/01/2022,8,155.83,808.8
06/01/2022 04:00,01/06/2022,04:00,APXMIDP,06/01/2022,9,167.89,758
06/01/2022 04:30,01/06/2022,04:30,APXMIDP,06/01/2022,10,135.41,779.5
06/01/2022 05:00,01/06/2022,05:00,APXMIDP,06/01/2022,11,151.19,770.75
06/01/2022 05:30,01/06/2022,05:30,APXMIDP,06/01/2022,12,152.62,599.85
06/01/2022 06:00,01/06/2022,06:00,APXMIDP,06/01/2022,13,158.72,746.35
06/01/2022 06:30,01/06/2022,06:30,APXMIDP,06/01/2022,14,165.58,1170.05
06/01/2022 07:00,01/06/2022,07:00,APXMIDP,06/01/2022,15,186.4,1129.4
06/01/2022 07:30,01/06/2022,07:30,APXMIDP,06/01/2022,16,227.52,1500.3
06/01/2022 08:00,01/06/2022,08:00,APXMIDP,06/01/2022,17,234.15,1492.8
06/01/2022 08:30,01/06/2022,08:30,APXMIDP,06/01/2022,18,223.94,1507.6
06/01/2022 09:00,01/06/2022,09:00,APXMIDP,06/01/2022,19,219.28,1452.35
06/01/2022 09:30,01/06/2022,09:30,APXMIDP,06/01/2022,20,210.56,1615.95
06/01/2022 10:00,01/06/2022,10:00,APXMIDP,06/01/2022,21,200.52,1430.65
06/01/2022 10:30,01/06/2022,10:30,APXMIDP,06/01/2022,22,203.82,1583.15
06/01/2022 11:00,01/06/2022,11:00,APXMIDP,06/01/2022,23,208.44,1217.6
06/01/2022 11:30,01/06/2022,11:30,APXMIDP,06/01/2022,24,210.88,1463.85
06/01/2022 12:00,01/06/2022,12:00,APXMIDP,06/01/2022,25,187.34,1590.75
06/01/2022 12:30,01/06/2022,12:30,APXMIDP,06/01/2022,26,179.69,1751.2
06/01/2022 13:00,01/06/2022,13:00,APXMIDP,06/01/2022,27,178.43,1534.4
06/01/2022 13:30,01/06/2022,13:30,APXMIDP,06/01/2022,28,180.6,1385
06/01/2022 14:00,01/06/2022,14:00,APXMIDP,06/01/2022,29,191.04,1414.25
06/01/2022 14:30,01/06/2022,14:30,APXMIDP,06/01/2022,30,193.47,1447.85
06/01/2022 15:00,01/06/2022,15:00,APXMIDP,06/01/2022,31,201.24,1293.15
06/01/2022 15:30,01/06/2022,15:30,APXMIDP,06/01/2022,32,204.09,1219.4
06/01/2022 16:00,01/06/2022,16:00,APXMIDP,06/01/2022,33,185.58,1179.6
06/01/2022 16:30,01/06/2022,16:30,APXMIDP,06/01/2022,34,203.51,1314.3
06/01/2022 17:00,01/06/2022,17:00,APXMIDP,06/01/2022,35,211.78,1307.3
06/01/2022 17:30,01/06/2022,17:30,APXMIDP,06/01/2022,36,213.38,1522.45
06/01/2022 18:00,01/06/2022,18:00,APXMIDP,06/01/2022,37,219.39,1470.55
06/01/2022 18:30,01/06/2022,18:30,APXMIDP,06/01/2022,38,207.12,1369.35
06/01/2022 19:00,01/06/2022,19:00,APXMIDP,06/01/2022,39,171.71,975.1
06/01/2022 19:30,01/06/2022,19:30,APXMIDP,06/01/2022,40,180.01,957.5
06/01/2022 20:00,01/06/2022,20:00,APXMIDP,06/01/2022,41,187.39,1011.05
06/01/2022 20:30,01/06/2022,20:30,APXMIDP,06/01/2022,42,179.23,857
06/01/2022 21:00,01/06/2022,21:00,APXMIDP,06/01/2022,43,174.36,1055.5
06/01/2022 21:30,01/06/2022,21:30,APXMIDP,06/01/2022,44,137.84,664.95
06/01/2022 22:00,01/06/2022,22:00,APXMIDP,06/01/2022,45,179.3,975.5
06/01/2022 22:30,01/06/2022,22:30,APXMIDP,06/01/2022,46,165.55,1097.15
06/01/2022 23:00,01/06/2022,23:00,APXMIDP,06/01/2022,47,168.55,761.6
06/01/2022 23:30,01/06/2022,23:30,APXMIDP,06/01/2022,48,157.05,638.15
07/01/2022 00:00,01/07/2022,00:00,APXMIDP,07/01/2022,1,138.06,564.3
07/01/2022 00:30,01/07/2022,00:30,APXMIDP,07/01/2022,2,147.8,600
07/01/2022 01:00,01/07/2022,01:00,APXMIDP,07/01/2022,3,104.56,613.15
07/01/2022 01:30,01/07/2022,01:30,APXMIDP,07/01/2022,4,133.72,665.1
07/01/2022 02:00,01/07/2022,02:00,APXMIDP,07/01/2022,5,145.17,423.05
07/01/2022 02:30,01/07/2022,02:30,APXMIDP,07/01/2022,6,146.16,454.8
07/01/2022 03:00,01/07/2022,03:00,APXMIDP,07/01/2022,7,147.72,782.4
07/01/2022 03:30,01/07/2022,03:30,APXMIDP,07/01/2022,8,147.87,867.75
07/01/2022 04:00,01/07/2022,04:00,APXMIDP,07/01/2022,9,163.49,915.6
07/01/2022 04:30,01/07/2022,04:30,APXMIDP,07/01/2022,10,152.99,942.35
