StartTime,Date,Time,DataProvider,SettlementDate,SettlementPeriod,Price
01/01/2035 00:00,01/01/2035,00:00:00,APXMIDP,01/01/2035,1,-1.00
01/01/2035 00:30,01/01/2035,00:30:00,APXMIDP,01/01/2035,2,-1.00
01/01/2035 01:00,01/01/2035,01:00:00,APXMIDP,01/01/2035,3,-1.00
01/01/2035 01:30,01/01/2035,01:30:00,APXMIDP,01/01/2035,4,-1.00
01/01/2035 02:00,01/01/2035,02:00:00,APXMIDP,01/01/2035,5,-1.00
01/01/2035 02:30,01/01/2035,02:30:00,APXMIDP,01/01/2035,6,-1.00
01/01/2035 03:00,01/01/2035,03:00:00,APXMIDP,01/01/2035,7,-1.00
01/01/2035 03:30,01/01/2035,03:30:00,APXMIDP,01/01/2035,8,-1.00
01/01/2035 04:00,01/01/2035,04:00:00,APXMIDP,01/01/2035,9,-1.00
01/01/2035 04:30,01/01/2035,04:30:00,APXMIDP,01/01/2035,10,-1.00
01/01/2035 05:00,01/01/2035,05:00:00,APXMIDP,01/01/2035,11,-1.00
01/01/2035 05:30,01/01/2035,05:30:00,APXMIDP,01/01/2035,12,-1.00
01/01/2035 06:00,01/01/2035,06:00:00,APXMIDP,01/01/2035,13,-1.00
01/01/2035 06:30,01/01/2035,06:30:00,APXMIDP,01/01/2035,14,-1.00
01/01/2035 07:00,01/01/2035,07:00:00,APXMIDP,01/01/2035,15,-1.00
01/01/2035 07:30,01/01/2035,07:30:00,APXMIDP,01/01/2035,16,-1.00
01/01/2035 08:00,01/01/2035,08:00:00,APXMIDP,01/01/2035,17,-1.00
01/01/2035 08:30,01/01/2035,08:30:00,APXMIDP,01/01/2035,18,-1.00
01/01/2035 09:00,01/01/2035,09:00:00,APXMIDP,01/01/2035,19,-1.00
01/01/2035 09:30,01/01/2035,09:30:00,APXMIDP,01/01/2035,20,-1.00
01/01/2035 10:00,01/01/2035,10:00:00,APXMIDP,01/01/2035,21,-1.00
01/01/2035 10:30,01/01/2035,10:30:00,APXMIDP,01/01/2035,22,-1.00
01/01/2035 11:00,01/01/2035,11:00:00,APXMIDP,01/01/2035,23,-1.00
01/01/2035 11:30,01/01/2035,11:30:00,APXMIDP,01/01/2035,24,-1.00
01/01/2035 12:00,01/01/2035,12:00:00,APXMIDP,01/01/2035,25,-1.00
01/01/2035 12:30,01/01/2035,12:30:00,APXMIDP,01/01/2035,26,-1.00
01/01/2035 13:00,01/01/2035,13:00:00,APXMIDP,01/01/2035,27,-1.00
01/01/2035 13:30,01/01/2035,13:30:00,APXMIDP,01/01/2035,28,-1.00
01/01/2035 14:00,01/01/2035,14:00:00,APXMIDP,01/01/2035,29,-1.00
01/01/2035 14:30,01/01/2035,14:30:00,APXMIDP,01/01/2035,30,-1.00
01/01/2035 15:00,01/01/2035,15:00:00,APXMIDP,01/01/2035,31,-1.00
01/01/2035 15:30,01/01/2035,15:30:00,APXMIDP,01/01/2035,32,-1.00
01/01/2035 16:00,01/01/2035,16:00:00,APXMIDP,01/01/2035,33,-1.00
01/01/2035 16:30,01/01/2035,16:30:00,APXMIDP,01/01/2035,34,-1.00
01/01/2035 17:00,01/01/2035,17:00:00,APXMIDP,01/01/2035,35,-1.00
01/01/2035 17:30,01/01/2035,17:30:00,APXMIDP,01/01/2035,36,-1.00
01/01/2035 18:00,01/01/2035,18:00:00,APXMIDP,01/01/2035,37,-1.00
01/01/2035 18:30,01/01/2035,18:30:00,APXMIDP,01/01/2035,38,-1.00
01/01/2035 19:00,01/01/2035,19:00:00,APXMIDP,01/01/2035,39,-1.00
01/01/2035 19:30,01/01/2035,19:30:00,APXMIDP,01/01/2035,40,-1.00
01/01/2035 20:00,01/01/2035,20:00:00,APXMIDP,01/01/2035,41,-1.00
01/01/2035 20:30,01/01/2035,20:30:00,APXMIDP,01/01/2035,42,-1.00
01/01/2035 21:00,01/01/2035,21:00:00,APXMIDP,01/01/2035,43,-1.00
01/01/2035 21:30,01/01/2035,21:30:00,APXMIDP,01/01/2035,44,-1.00
01/01/2035 22:00,01/01/2035,22:00:00,APXMIDP,01/01/2035,45,-1.00
01/01/2035 22:30,01/01/2035,22:30:00,APXMIDP,01/01/2035,46,-1.00
01/01/2035 23:00,01/01/2035,23:00:00,APXMIDP,01/01/2035,47,-1.00
01/01/2035 23:30,01/01/2035,23:30:00,APXMIDP,01/01/2035,48,-1.00
02/01/2035 00:00,02/01/2035,00:00:00,APXMIDP,02/01/2035,1,-1.00
02/01/2035 00:30,02/01/2035,00:30:00,APXMIDP,02/01/2035,2,-1.00
02/01/2035 01:00,02/01/2035,01:00:00,APXMIDP,02/01/2035,3,-1.00
02/01/2035 01:30,02/01/2035,01:30:00,APXMIDP,02/01/2035,4,-1.00
02/01/2035 02:00,02/01/2035,02:00:00,APXMIDP,02/01/2035,5,-1.00
02/01/2035 02:30,02/01/2035,02:30:00,APXMIDP,02/01/2035,6,-1.00
02/01/2035 03:00,02/01/2035,03:00:00,APXMIDP,02/01/2035,7,-1.00
02/01/2035 03:30,02/01/2035,03:30:00,APXMIDP,02/01/2035,8,-1.00
02/01/2035 04:00,02/01/2035,04:00:00,APXMIDP,02/01/2035,9,-1.00
02/01/2035 04:30,02/01/2035,04:30:00,APXMIDP,02/01/2035,10,-1.00
02/01/2035 05:00,02/01/2035,05:00:00,APXMIDP,02/01/2035,11,-1.00
02/01/2035 05:30,02/01/2035,05:30:00,APXMIDP,02/01/2035,12,-1.00
02/01/2035 06:00,02/01/2035,06:00:00,APXMIDP,02/01/2035,13,-1.00
02/01/2035 06:30,02/01/2035,06:30:00,APXMIDP,02/01/2035,14,-1.00
02/01/2035 07:00,02/01/2035,07:00:00,APXMIDP,02/01/2035,15,-1.00
02/01/2035 07:30,02/01/2035,07:30:00,APXMIDP,02/01/2035,16,-1.00
02/01/2035 08:00,02/01/2035,08:00:00,APXMIDP,02/01/2035,17,-1.00
02/01/2035 08:30,02/01/2035,08:30:00,APXMIDP,02/01/2035,18,-1.00
02/01/2035 09:00,02/01/2035,09:00:00,APXMIDP,02/01/2035,19,-1.00
02/01/2035 09:30,02/01/2035,09:30:00,APXMIDP,02/01/2035,20,-1.00
02/01/2035 10:00,02/01/2035,10:00:00,APXMIDP,02/01/2035,21,-1.00
02/01/2035 10:30,02/01/2035,10:30:00,APXMIDP,02/01/2035,22,-1.00
02/01/2035 11:00,02/01/2035,11:00:00,APXMIDP,02/01/2035,23,-1.00
02/01/2035 11:30,02/01/2035,11:30:00,APXMIDP,02/01/2035,24,-1.00
02/01/2035 12:00,02/01/2035,12:00:00,APXMIDP,02/01/2035,25,-1.00
02/01/2035 12:30,02/01/2035,12:30:00,APXMIDP,02/01/2035,26,-1.00
02/01/2035 13:00,02/01/2035,13:00:00,APXMIDP,02/01/2035,27,-1.00
02/01/2035 13:30,02/01/2035,13:30:00,APXMIDP,02/01/2035,28,-1.00
02/01/2035 14:00,02/01/2035,14:00:00,APXMIDP,02/01/2035,29,-1.00
02/01/2035 14:30,02/01/2035,14:30:00,APXMIDP,02/01/2035,30,-1.00
02/01/2035 15:00,02/01/2035,15:00:00,APXMIDP,02/01/2035,31,-1.00
02/01/2035 15:30,02/01/2035,15:30:00,APXMIDP,02/01/2035,32,-1.00
02/01/2035 16:00,02/01/2035,16:00:00,APXMIDP,02/01/2035,33,-1.00
02/01/2035 16:30,02/01/2035,16:30:00,APXMIDP,02/01/2035,34,-1.00
02/01/2035 17:00,02/01/2035,17:00:00,APXMIDP,02/01/2035,35,-1.00
02/01/2035 17:30,02/01/2035,17:30:00,APXMIDP,02/01/2035,36,-1.00
02/01/2035 18:00,02/01/2035,18:00:00,APXMIDP,02/01/2035,37,-1.00
02/01/2035 18:30,02/01/2035,18:30:00,APXMIDP,02/01/2035,38,-1.00
02/01/2035 19:00,02/01/2035,19:00:00,APXMIDP,02/01/2035,39,-1.00
02/01/2035 19:30,02/01/2035,19:30:00,APXMIDP,02/01/2035,40,-1.00
02/01/2035 20:00,02/01/2035,20:00:00,APXMIDP,02/01/2035,41,-1.00
02/01/2035 20:30,02/01/2035,20:30:00,APXMIDP,02/01/2035,42,-1.00
02/01/2035 21:00,02/01/2035,21:00:00,APXMIDP,02/01/2035,43,-1.00
02/01/2035 21:30,02/01/2035,21:30:00,APXMIDP,02/01/2035,44,-1.00
02/01/2035 22:00,02/01/2035,22:00:00,APXMIDP,02/01/2035,45,-1.00
02/01/2035 22:30,02/01/2035,22:30:00,APXMIDP,02/01/2035,46,-1.00
02/01/2035 23:00,02/01/2035,23:00:00,APXMIDP,02/01/2035,47,-1.00
02/01/2035 23:30,02/01/2035,23:30:00,APXMIDP,02/01/2035,48,-1.00
03/01/2035 00:00,03/01/2035,00:00:00,APXMIDP,03/01/2035,1,-1.00
03/01/2035 00:30,03/01/2035,00:30:00,APXMIDP,03/01/2035,2,-1.00
03/01/2035 01:00,03/01/2035,01:00:00,APXMIDP,03/01/2035,3,-1.00
03/01/2035 01:30,03/01/2035,01:30:00,APXMIDP,03/01/2035,4,-1.00
03/01/2035 02:00,03/01/2035,02:00:00,APXMIDP,03/01/2035,5,-1.00
03/01/2035 02:30,03/01/2035,02:30:00,APXMIDP,03/01/2035,6,-1.00
03/01/2035 03:00,03/01/2035,03:00:00,APXMIDP,03/01/2035,7,-1.00
03/01/2035 03:30,03/01/2035,03:30:00,APXMIDP,03/01/2035,8,-1.00
03/01/2035 04:00,03/01/2035,04:00:00,APXMIDP,03/01/2035,9,-1.00
03/01/2035 04:30,03/01/2035,04:30:00,APXMIDP,03/01/2035,10,-1.00
03/01/2035 05:00,03/01/2035,05:00:00,APXMIDP,03/01/2035,11,-1.00
03/01/2035 05:30,03/01/2035,05:30:00,APXMIDP,03/01/2035,12,-1.00
03/01/2035 06:00,03/01/2035,06:00:00,APXMIDP,03/01/2035,13,-1.00
03/01/2035 06:30,03/01/2035,06:30:00,APXMIDP,03/01/2035,14,-1.00
03/01/2035 07:00,03/01/2035,07:00:00,APXMIDP,03/01/2035,15,-1.00
03/01/2035 07:30,03/01/2035,07:30:00,APXMIDP,03/01/2035,16,-1.00
03/01/2035 08:00,03/01/2035,08:00:00,APXMIDP,03/01/2035,17,-1.00
03/01/2035 08:30,03/01/2035,08:30:00,APXMIDP,03/01/2035,18,-1.00
03/01/2035 09:00,03/01/2035,09:00:00,APXMIDP,03/01/2035,19,-1.00
03/01/2035 09:30,03/01/2035,09:30:00,APXMIDP,03/01/2035,20,-1.00
03/01/2035 10:00,03/01/2035,10:00:00,APXMIDP,03/01/2035,21,-1.00
03/01/2035 10:30,03/01/2035,10:30:00,APXMIDP,03/01/2035,22,-1.00
03/01/2035 11:00,03/01/2035,11:00:00,APXMIDP,03/01/2035,23,-1.00
03/01/2035 11:30,03/01/2035,11:30:00,APXMIDP,03/01/2035,24,-1.00
03/01/2035 12:00,03/01/2035,12:00:00,APXMIDP,03/01/2035,25,-1.00
03/01/2035 12:30,03/01/2035,12:30:00,APXMIDP,03/01/2035,26,-1.00
03/01/2035 13:00,03/01/2035,13:00:00,APXMIDP,03/01/2035,27,-1.00
03/01/2035 13:30,03/01/2035,13:30:00,APXMIDP,03/01/2035,28,-1.00
03/01/2035 14:00,03/01/2035,14:00:00,APXMIDP,03/01/2035,29,-1.00
03/01/2035 14:30,03/01/2035,14:30:00,APXMIDP,03/01/2035,30,-1.00
03/01/2035 15:00,03/01/2035,15:00:00,APXMIDP,03/01/2035,31,-1.00
03/01/2035 15:30,03/01/2035,15:30:00,APXMIDP,03/01/2035,32,-1.00
03/01/2035 16:00,03/01/2035,16:00:00,APXMIDP,03/01/2035,33,-1.00
03/01/2035 16:30,03/01/2035,16:30:00,APXMIDP,03/01/2035,34,-1.00
03/01/2035 17:00,03/01/2035,17:00:00,APXMIDP,03/01/2035,35,-1.00
03/01/2035 17:30,03/01/2035,17:30:00,APXMIDP,03/01/2035,36,-1.00
03/01/2035 18:00,03/01/2035,18:00:00,APXMIDP,03/01/2035,37,-1.00
03/01/2035 18:30,03/01/2035,18:30:00,APXMIDP,03/01/2035,38,-1.00
03/01/2035 19:00,03/01/2035,19:00:00,APXMIDP,03/01/2035,39,-1.00
03/01/2035 19:30,03/01/2035,19:30:00,APXMIDP,03/01/2035,40,-1.00
03/01/2035 20:00,03/01/2035,20:00:00,APXMIDP,03/01/2035,41,-1.00
03/01/2035 20:30,03/01/2035,20:30:00,APXMIDP,03/01/2035,42,-1.00
03/01/2035 21:00,03/01/2035,21:00:00,APXMIDP,03/01/2035,43,-1.00
03/01/2035 21:30,03/01/2035,21:30:00,APXMIDP,03/01/2035,44,-1.00
03/01/2035 22:00,03/01/2035,22:00:00,APXMIDP,03/01/2035,45,-1.00
03/01/2035 22:30,03/01/2035,22:30:00,APXMIDP,03/01/2035,46,-1.00
03/01/2035 23:00,03/01/2035,23:00:00,APXMIDP,03/01/2035,47,-1.00
03/01/2035 23:30,03/01/2035,23:30:00,APXMIDP,03/01/2035,48,-1.00
04/01/2035 00:00,04/01/2035,00:00:00,APXMIDP,04/01/2035,1,-1.00
04/01/2035 00:30,04/01/2035,00:30:00,APXMIDP,04/01/2035,2,-1.00
04/01/2035 01:00,04/01/2035,01:00:00,APXMIDP,04/01/2035,3,-1.00
04/01/2035 01:30,04/01/2035,01:30:00,APXMIDP,04/01/2035,4,-1.00
04/01/2035 02:00,04/01/2035,02:00:00,APXMIDP,04/01/2035,5,-1.00
04/01/2035 02:30,04/01/2035,02:30:00,APXMIDP,04/01/2035,6,-1.00
04/01/2035 03:00,04/01/2035,03:00:00,APXMIDP,04/01/2035,7,-1.00
04/01/2035 03:30,04/01/2035,03:30:00,APXMIDP,04/01/2035,8,-1.00
04/01/2035 04:00,04/01/2035,04:00:00,APXMIDP,04/01/2035,9,-1.00
04/01/2035 04:30,04/01/2035,04:30:00,APXMIDP,04/01/2035,10,-1.00
04/01/2035 05:00,04/01/2035,05:00:00,APXMIDP,04/01/2035,11,-1.00
04/01/2035 05:30,04/01/2035,05:30:00,APXMIDP,04/01/2035,12,-1.00
04/01/2035 06:00,04/01/2035,06:00:00,APXMIDP,04/01/2035,13,-1.00
04/01/2035 06:30,04/01/2035,06:30:00,APXMIDP,04/01/2035,14,-1.00
04/01/2035 07:00,04/01/2035,07:00:00,APXMIDP,04/01/2035,15,-1.00
04/01/2035 07:30,04/01/2035,07:30:00,APXMIDP,04/01/2035,16,-1.00
04/01/2035 08:00,04/01/2035,08:00:00,APXMIDP,04/01/2035,17,-1.00
04/01/2035 08:30,04/01/2035,08:30:00,APXMIDP,04/01/2035,18,-1.00
04/01/2035 09:00,04/01/2035,09:00:00,APXMIDP,04/01/2035,19,-1.00
04/01/2035 09:30,04/01/2035,09:30:00,APXMIDP,04/01/2035,20,-1.00
04/01/2035 10:00,04/01/2035,10:00:00,APXMIDP,04/01/2035,21,-1.00
04/01/2035 10:30,04/01/2035,10:30:00,APXMIDP,04/01/2035,22,-1.00
04/01/2035 11:00,04/01/2035,11:00:00,APXMIDP,04/01/2035,23,-1.00
04/01/2035 11:30,04/01/2035,11:30:00,APXMIDP,04/01/2035,24,-1.00
04/01/2035 12:00,04/01/2035,12:00:00,APXMIDP,04/01/2035,25,-1.00
04/01/2035 12:30,04/01/2035,12:30:00,APXMIDP,04/01/2035,26,-1.00
04/01/2035 13:00,04/01/2035,13:00:00,APXMIDP,04/01/2035,27,-1.00
04/01/2035 13:30,04/01/2035,13:30:00,APXMIDP,04/01/2035,28,-1.00
04/01/2035 14:00,04/01/2035,14:00:00,APXMIDP,04/01/2035,29,-1.00
04/01/2035 14:30,04/01/2035,14:30:00,APXMIDP,04/01/2035,30,-1.00
04/01/2035 15:00,04/01/2035,15:00:00,APXMIDP,04/01/2035,31,-1.00
04/01/2035 15:30,04/01/2035,15:30:00,APXMIDP,04/01/2035,32,-1.00
04/01/2035 16:00,04/01/2035,16:00:00,APXMIDP,04/01/2035,33,-1.00
04/01/2035 16:30,04/01/2035,16:30:00,APXMIDP,04/01/2035,34,-1.00
04/01/2035 17:00,04/01/2035,17:00:00,APXMIDP,04/01/2035,35,-1.00
04/01/2035 17:30,04/01/2035,17:30:00,APXMIDP,04/01/2035,36,-1.00
04/01/2035 18:00,04/01/2035,18:00:00,APXMIDP,04/01/2035,37,-1.00
04/01/2035 18:30,04/01/2035,18:30:00,APXMIDP,04/01/2035,38,-1.00
04/01/2035 19:00,04/01/2035,19:00:00,APXMIDP,04/01/2035,39,-1.00
04/01/2035 19:30,04/01/2035,19:30:00,APXMIDP,04/01/2035,40,-1.00
04/01/2035 20:00,04/01/2035,20:00:00,APXMIDP,04/01/2035,41,-1.00
04/01/2035 20:30,04/01/2035,20:30:00,APXMIDP,04/01/2035,42,-1.00
04/01/2035 21:00,04/01/2035,21:00:00,APXMIDP,04/01/2035,43,-1.00
04/01/2035 21:30,04/01/2035,21:30:00,APXMIDP,04/01/2035,44,-1.00
04/01/2035 22:00,04/01/2035,22:00:00,APXMIDP,04/01/2035,45,-1.00
04/01/2035 22:30,04/01/2035,22:30:00,APXMIDP,04/01/2035,46,-1.00
04/01/2035 23:00,04/01/2035,23:00:00,APXMIDP,04/01/2035,47,-1.00
04/01/2035 23:30,04/01/2035,23:30:00,APXMIDP,04/01/2035,48,-1.00
05/01/2035 00:00,05/01/2035,00:00:00,APXMIDP,05/01/2035,1,-1.00
05/01/2035 00:30,05/01/2035,00:30:00,APXMIDP,05/01/2035,2,-1.00
05/01/2035 01:00,05/01/2035,01:00:00,APXMIDP,05/01/2035,3,-1.00
05/01/2035 01:30,05/01/2035,01:30:00,APXMIDP,05/01/2035,4,-1.00
05/01/2035 02:00,05/01/2035,02:00:00,APXMIDP,05/01/2035,5,-1.00
05/01/2035 02:30,05/01/2035,02:30:00,APXMIDP,05/01/2035,6,-1.00
05/01/2035 03:00,05/01/2035,03:00:00,APXMIDP,05/01/2035,7,-1.00
05/01/2035 03:30,05/01/2035,03:30:00,APXMIDP,05/01/2035,8,-1.00
05/01/2035 04:00,05/01/2035,04:00:00,APXMIDP,05/01/2035,9,-1.00
05/01/2035 04:30,05/01/2035,04:30:00,APXMIDP,05/01/2035,10,-1.00
05/01/2035 05:00,05/01/2035,05:00:00,APXMIDP,05/01/2035,11,-1.00
05/01/2035 05:30,05/01/2035,05:30:00,APXMIDP,05/01/2035,12,-1.00
05/01/2035 06:00,05/01/2035,06:00:00,APXMIDP,05/01/2035,13,-1.00
05/01/2035 06:30,05/01/2035,06:30:00,APXMIDP,05/01/2035,14,-1.00
05/01/2035 07:00,05/01/2035,07:00:00,APXMIDP,05/01/2035,15,-1.00
05/01/2035 07:30,05/01/2035,07:30:00,APXMIDP,05/01/2035,16,-1.00
05/01/2035 08:00,05/01/2035,08:00:00,APXMIDP,05/01/2035,17,-1.00
05/01/2035 08:30,05/01/2035,08:30:00,APXMIDP,05/01/2035,18,-1.00
05/01/2035 09:00,05/01/2035,09:00:00,APXMIDP,05/01/2035,19,-1.00
05/01/2035 09:30,05/01/2035,09:30:00,APXMIDP,05/01/2035,20,-1.00
05/01/2035 10:00,05/01/2035,10:00:00,APXMIDP,05/01/2035,21,-1.00
05/01/2035 10:30,05/01/2035,10:30:00,APXMIDP,05/01/2035,22,-1.00
05/01/2035 11:00,05/01/2035,11:00:00,APXMIDP,05/01/2035,23,-1.00
05/01/2035 11:30,05/01/2035,11:30:00,APXMIDP,05/01/2035,24,-1.00
05/01/2035 12:00,05/01/2035,12:00:00,APXMIDP,05/01/2035,25,-1.00
05/01/2035 12:30,05/01/2035,12:30:00,APXMIDP,05/01/2035,26,-1.00
05/01/2035 13:00,05/01/2035,13:00:00,APXMIDP,05/01/2035,27,-1.00
05/01/2035 13:30,05/01/2035,13:30:00,APXMIDP,05/01/2035,28,-1.00
05/01/2035 14:00,05/01/2035,14:00:00,APXMIDP,05/01/2035,29,-1.00
05/01/2035 14:30,05/01/2035,14:30:00,APXMIDP,05/01/2035,30,-1.00
05/01/2035 15:00,05/01/2035,15:00:00,APXMIDP,05/01/2035,31,-1.00
05/01/2035 15:30,05/01/2035,15:30:00,APXMIDP,05/01/2035,32,-1.00
05/01/2035 16:00,05/01/2035,16:00:00,APXMIDP,05/01/2035,33,-1.00
05/01/2035 16:30,05/01/2035,16:30:00,APXMIDP,05/01/2035,34,-1.00
05/01/2035 17:00,05/01/2035,17:00:00,APXMIDP,05/01/2035,35,-1.00
05/01/2035 17:30,05/01/2035,17:30:00,APXMIDP,05/01/2035,36,-1.00
05/01/2035 18:00,05/01/2035,18:00:00,APXMIDP,05/01/2035,37,-1.00
05/01/2035 18:30,05/01/2035,18:30:00,APXMIDP,05/01/2035,38,-1.00
05/01/2035 19:00,05/01/2035,19:00:00,APXMIDP,05/01/2035,39,-1.00
05/01/2035 19:30,05/01/2035,19:30:00,APXMIDP,05/01/2035,40,-1.00
05/01/2035 20:00,05/01/2035,20:00:00,APXMIDP,05/01/2035,41,-1.00
05/01/2035 20:30,05/01/2035,20:30:00,APXMIDP,05/01/2035,42,-1.00
05/01/2035 21:00,05/01/2035,21:00:00,APXMIDP,05/01/2035,43,-1.00
05/01/2035 21:30,05/01/2035,21:30:00,APXMIDP,05/01/2035,44,-1.00
05/01/2035 22:00,05/01/2035,22:00:00,APXMIDP,05/01/2035,45,-1.00
05/01/2035 22:30,05/01/2035,22:30:00,APXMIDP,05/01/2035,46,-1.00
05/01/2035 23:00,05/01/2035,23:00:00,APXMIDP,05/01/2035,47,-1.00
05/01/2035 23:30,05/01/2035,23:30:00,APXMIDP,05/01/2035,48,-1.00
06/01/2035 00:00,06/01/2035,00:00:00,APXMIDP,06/01/2035,1,-1.00
06/01/2035 00:30,06/01/2035,00:30:00,APXMIDP,06/01/2035,2,-1.00
06/01/2035 01:00,06/01/2035,01:00:00,APXMIDP,06/01/2035,3,-1.00
06/01/2035 01:30,06/01/2035,01:30:00,APXMIDP,06/01/2035,4,-1.00
06/01/2035 02:00,06/01/2035,02:00:00,APXMIDP,06/01/2035,5,-1.00
06/01/2035 02:30,06/01/2035,02:30:00,APXMIDP,06/01/2035,6,-1.00
06/01/2035 03:00,06/01/2035,03:00:00,APXMIDP,06/01/2035,7,-1.00
06/01/2035 03:30,06/01/2035,03:30:00,APXMIDP,06/01/2035,8,-1.00
06/01/2035 04:00,06/01/2035,04:00:00,APXMIDP,06/01/2035,9,-1.00
06/01/2035 04:30,06/01/2035,04:30:00,APXMIDP,06/01/2035,10,-1.00
06/01/2035 05:00,06/01/2035,05:00:00,APXMIDP,06/01/2035,11,-1.00
06/01/2035 05:30,06/01/2035,05:30:00,APXMIDP,06/01/2035,12,-1.00
06/01/2035 06:00,06/01/2035,06:00:00,APXMIDP,06/01/2035,13,-1.00
06/01/2035 06:30,06/01/2035,06:30:00,APXMIDP,06/01/2035,14,-1.00
06/01/2035 07:00,06/01/2035,07:00:00,APXMIDP,06/01/2035,15,-1.00
06/01/2035 07:30,06/01/2035,07:30:00,APXMIDP,06/01/2035,16,-1.00
06/01/2035 08:00,06/01/2035,08:00:00,APXMIDP,06/01/2035,17,-1.00
06/01/2035 08:30,06/01/2035,08:30:00,APXMIDP,06/01/2035,18,-1.00
06/01/2035 09:00,06/01/2035,09:00:00,APXMIDP,06/01/2035,19,-1.00
06/01/2035 09:30,06/01/2035,09:30:00,APXMIDP,06/01/2035,20,-1.00
06/01/2035 10:00,06/01/2035,10:00:00,APXMIDP,06/01/2035,21,-1.00
06/01/2035 10:30,06/01/2035,10:30:00,APXMIDP,06/01/2035,22,-1.00
06/01/2035 11:00,06/01/2035,11:00:00,APXMIDP,06/01/2035,23,-1.00
06/01/2035 11:30,06/01/2035,11:30:00,APXMIDP,06/01/2035,24,-1.00
06/01/2035 12:00,06/01/2035,12:00:00,APXMIDP,06/01/2035,25,-1.00
06/01/2035 12:30,06/01/2035,12:30:00,APXMIDP,06/01/2035,26,-1.00
06/01/2035 13:00,06/01/2035,13:00:00,APXMIDP,06/01/2035,27,-1.00
06/01/2035 13:30,06/01/2035,13:30:00,APXMIDP,06/01/2035,28,-1.00
06/01/2035 14:00,06/01/2035,14:00:00,APXMIDP,06/01/2035,29,-1.00
06/01/2035 14:30,06/01/2035,14:30:00,APXMIDP,06/01/2035,30,-1.00
06/01/2035 15:00,06/01/2035,15:00:00,APXMIDP,06/01/2035,31,-1.00
06/01/2035 15:30,06/01/2035,15:30:00,APXMIDP,06/01/2035,32,-1.00
06/01/2035 16:00,06/01/2035,16:00:00,APXMIDP,06/01/2035,33,-1.00
06/01/2035 16:30,06/01/2035,16:30:00,APXMIDP,06/01/2035,34,-1.00
06/01/2035 17:00,06/01/2035,17:00:00,APXMIDP,06/01/2035,35,-1.00
06/01/2035 17:30,06/01/2035,17:30:00,APXMIDP,06/01/2035,36,-1.00
06/01/2035 18:00,06/01/2035,18:00:00,APXMIDP,06/01/2035,37,-1.00
06/01/2035 18:30,06/01/2035,18:30:00,APXMIDP,06/01/2035,38,-1.00
06/01/2035 19:00,06/01/2035,19:00:00,APXMIDP,06/01/2035,39,-1.00
06/01/2035 19:30,06/01/2035,19:30:00,APXMIDP,06/01/2035,40,-1.00
06/01/2035 20:00,06/01/2035,20:00:00,APXMIDP,06/01/2035,41,-1.00
06/01/2035 20:30,06/01/2035,20:30:00,APXMIDP,06/01/2035,42,-1.00
06/01/2035 21:00,06/01/2035,21:00:00,APXMIDP,06/01/2035,43,-1.00
06/01/2035 21:30,06/01/2035,21:30:00,APXMIDP,06/01/2035,44,-1.00
06/01/2035 22:00,06/01/2035,22:00:00,APXMIDP,06/01/2035,45,-1.00
06/01/2035 22:30,06/01/2035,22:30:00,APXMIDP,06/01/2035,46,-1.00
06/01/2035 23:00,06/01/2035,23:00:00,APXMIDP,06/01/2035,47,-1.00
06/01/2035 23:30,06/01/2035,23:30:00,APXMIDP,06/01/2035,48,-1.00
07/01/2035 00:00,07/01/2035,00:00:00,APXMIDP,07/01/2035,1,-1.00
07/01/2035 00:30,07/01/2035,00:30:00,APXMIDP,07/01/2035,2,-1.00
07/01/2035 01:00,07/01/2035,01:00:00,APXMIDP,07/01/2035,3,-1.00
07/01/2035 01:30,07/01/2035,01:30:00,APXMIDP,07/01/2035,4,-1.00
07/01/2035 02:00,07/01/2035,02:00:00,APXMIDP,07/01/2035,5,-1.00
07/01/2035 02:30,07/01/2035,02:30:00,APXMIDP,07/01/2035,6,-1.00
07/01/2035 03:00,07/01/2035,03:00:00,APXMIDP,07/01/2035,7,-1.00
07/01/2035 03:30,07/01/2035,03:30:00,APXMIDP,07/01/2035,8,-1.00
07/01/2035 04:00,07/01/2035,04:00:00,APXMIDP,07/01/2035,9,-1.00
07/01/2035 04:30,07/01/2035,04:30:00,APXMIDP,07/01/2035,10,-1.00
07/01/2035 05:00,07/01/2035,05:00:00,APXMIDP,07/01/2035,11,-1.00
07/01/2035 05:30,07/01/2035,05:30:00,APXMIDP,07/01/2035,12,-1.00
07/01/2035 06:00,07/01/2035,06:00:00,APXMIDP,07/01/2035,13,-1.00
07/01/2035 06:30,07/01/2035,06:30:00,APXMIDP,07/01/2035,14,-1.00
07/01/2035 07:00,07/01/2035,07:00:00,APXMIDP,07/01/2035,15,-1.00
07/01/2035 07:30,07/01/2035,07:30:00,APXMIDP,07/01/2035,16,-1.00
07/01/2035 08:00,07/01/2035,08:00:00,APXMIDP,07/01/2035,17,-1.00
07/01/2035 08:30,07/01/2035,08:30:00,APXMIDP,07/01/2035,18,-1.00
07/01/2035 09:00,07/01/2035,09:00:00,APXMIDP,07/01/2035,19,-1.00
07/01/2035 09:30,07/01/2035,09:30:00,APXMIDP,07/01/2035,20,-1.00
07/01/2035 10:00,07/01/2035,10:00:00,APXMIDP,07/01/2035,21,-1.00
07/01/2035 10:30,07/01/2035,10:30:00,APXMIDP,07/01/2035,22,-1.00
